dissertation,name,this_url,language,word_frequency
中继平台上的SC-FDE系统方案研究与FPGA实现,sc-fde系统,中继平台上的SC-FDE系统方案研究与FPGA实现_摘要_1,中文,6
中继平台上的SC-FDE系统方案研究与FPGA实现,频域同步,中继平台上的SC-FDE系统方案研究与FPGA实现_摘要_2,中文,4
中继平台上的SC-FDE系统方案研究与FPGA实现,多径效应,中继平台上的SC-FDE系统方案研究与FPGA实现_摘要_3,中文,4
中继平台上的SC-FDE系统方案研究与FPGA实现,同步,中继平台上的SC-FDE系统方案研究与FPGA实现_摘要_4,中文,2
中继平台上的SC-FDE系统方案研究与FPGA实现,park算法,中继平台上的SC-FDE系统方案研究与FPGA实现_摘要_5,中文,2
中继平台上的SC-FDE系统方案研究与FPGA实现,同步性能,中继平台上的SC-FDE系统方案研究与FPGA实现_摘要_6,中文,2
中继平台上的SC-FDE系统方案研究与FPGA实现,数据块,中继平台上的SC-FDE系统方案研究与FPGA实现_摘要_7,中文,2
中继平台上的SC-FDE系统方案研究与FPGA实现,均衡器,中继平台上的SC-FDE系统方案研究与FPGA实现_摘要_8,中文,2
中继平台上的SC-FDE系统方案研究与FPGA实现,硬件平台,中继平台上的SC-FDE系统方案研究与FPGA实现_摘要_9,中文,1
中继平台上的SC-FDE系统方案研究与FPGA实现,sc-fde,中继平台上的SC-FDE系统方案研究与FPGA实现_摘要_10,中文,1
中继平台上的SC-FDE系统方案研究与FPGA实现,同步子系统,中继平台上的SC-FDE系统方案研究与FPGA实现_摘要_11,中文,1
中继平台上的SC-FDE系统方案研究与FPGA实现,fde子系统,中继平台上的SC-FDE系统方案研究与FPGA实现_摘要_12,中文,1
中继平台上的SC-FDE系统方案研究与FPGA实现,子系统,中继平台上的SC-FDE系统方案研究与FPGA实现_摘要_13,中文,1
中继平台上的SC-FDE系统方案研究与FPGA实现,线性频域均衡,中继平台上的SC-FDE系统方案研究与FPGA实现_摘要_14,中文,1
