dissertation,name,this_url,language,word_frequency
新型环栅隧穿场效应晶体管的结构设计与性能优化,gasgaatfet,新型环栅隧穿场效应晶体管的结构设计与性能优化_摘要_1,中文,13
新型环栅隧穿场效应晶体管的结构设计与性能优化,o-gasgaatfet,新型环栅隧穿场效应晶体管的结构设计与性能优化_摘要_2,中文,5
新型环栅隧穿场效应晶体管的结构设计与性能优化,p-gasgaatfet,新型环栅隧穿场效应晶体管的结构设计与性能优化_摘要_3,中文,5
新型环栅隧穿场效应晶体管的结构设计与性能优化,开态电流,新型环栅隧穿场效应晶体管的结构设计与性能优化_摘要_4,中文,5
新型环栅隧穿场效应晶体管的结构设计与性能优化,关态电流,新型环栅隧穿场效应晶体管的结构设计与性能优化_摘要_5,中文,4
新型环栅隧穿场效应晶体管的结构设计与性能优化,器件,新型环栅隧穿场效应晶体管的结构设计与性能优化_摘要_6,中文,4
新型环栅隧穿场效应晶体管的结构设计与性能优化,亚阈值斜率,新型环栅隧穿场效应晶体管的结构设计与性能优化_摘要_7,中文,4
新型环栅隧穿场效应晶体管的结构设计与性能优化,加工流程,新型环栅隧穿场效应晶体管的结构设计与性能优化_摘要_8,中文,3
新型环栅隧穿场效应晶体管的结构设计与性能优化,ge-sourcegaatfet,新型环栅隧穿场效应晶体管的结构设计与性能优化_摘要_9,中文,3
新型环栅隧穿场效应晶体管的结构设计与性能优化,tfets器件,新型环栅隧穿场效应晶体管的结构设计与性能优化_摘要_10,中文,3
新型环栅隧穿场效应晶体管的结构设计与性能优化,双极性效应,新型环栅隧穿场效应晶体管的结构设计与性能优化_摘要_11,中文,3
新型环栅隧穿场效应晶体管的结构设计与性能优化,集成电路,新型环栅隧穿场效应晶体管的结构设计与性能优化_摘要_12,中文,3
新型环栅隧穿场效应晶体管的结构设计与性能优化,晶体管,新型环栅隧穿场效应晶体管的结构设计与性能优化_摘要_13,中文,3
新型环栅隧穿场效应晶体管的结构设计与性能优化,overlap结构,新型环栅隧穿场效应晶体管的结构设计与性能优化_摘要_14,中文,2
新型环栅隧穿场效应晶体管的结构设计与性能优化,沟道,新型环栅隧穿场效应晶体管的结构设计与性能优化_摘要_15,中文,2
新型环栅隧穿场效应晶体管的结构设计与性能优化,et,新型环栅隧穿场效应晶体管的结构设计与性能优化_摘要_16,中文,2
新型环栅隧穿场效应晶体管的结构设计与性能优化,sigaatfet,新型环栅隧穿场效应晶体管的结构设计与性能优化_摘要_17,中文,2
新型环栅隧穿场效应晶体管的结构设计与性能优化,栅极功函数,新型环栅隧穿场效应晶体管的结构设计与性能优化_摘要_18,中文,2
新型环栅隧穿场效应晶体管的结构设计与性能优化,带带隧穿,新型环栅隧穿场效应晶体管的结构设计与性能优化_摘要_19,中文,2
新型环栅隧穿场效应晶体管的结构设计与性能优化,工艺尺寸,新型环栅隧穿场效应晶体管的结构设计与性能优化_摘要_20,中文,2
新型环栅隧穿场效应晶体管的结构设计与性能优化,性能,新型环栅隧穿场效应晶体管的结构设计与性能优化_摘要_21,中文,2
新型环栅隧穿场效应晶体管的结构设计与性能优化,效应,新型环栅隧穿场效应晶体管的结构设计与性能优化_摘要_22,中文,2
新型环栅隧穿场效应晶体管的结构设计与性能优化,tfets,新型环栅隧穿场效应晶体管的结构设计与性能优化_摘要_23,中文,2
新型环栅隧穿场效应晶体管的结构设计与性能优化,漏极接触,新型环栅隧穿场效应晶体管的结构设计与性能优化_摘要_24,中文,1
新型环栅隧穿场效应晶体管的结构设计与性能优化,电场,新型环栅隧穿场效应晶体管的结构设计与性能优化_摘要_25,中文,1
新型环栅隧穿场效应晶体管的结构设计与性能优化,overlap,新型环栅隧穿场效应晶体管的结构设计与性能优化_摘要_26,中文,1
新型环栅隧穿场效应晶体管的结构设计与性能优化,低关态电流,新型环栅隧穿场效应晶体管的结构设计与性能优化_摘要_27,中文,1
新型环栅隧穿场效应晶体管的结构设计与性能优化,源极,新型环栅隧穿场效应晶体管的结构设计与性能优化_摘要_28,中文,1
