parent_url,parent_name,this_url,name,level
新型环栅隧穿场效应晶体管的结构设计与性能优化_1级_1,绪论1,新型环栅隧穿场效应晶体管的结构设计与性能优化_2级_1,研究背景和意义1,2
新型环栅隧穿场效应晶体管的结构设计与性能优化_1级_1,绪论1,新型环栅隧穿场效应晶体管的结构设计与性能优化_2级_2,国内外研究现状2,2
新型环栅隧穿场效应晶体管的结构设计与性能优化_1级_1,绪论1,新型环栅隧穿场效应晶体管的结构设计与性能优化_2级_3,本文主要研究内容及创新点6,2
新型环栅隧穿场效应晶体管的结构设计与性能优化_1级_1,绪论1,新型环栅隧穿场效应晶体管的结构设计与性能优化_2级_4,本文章节安排8,2
新型环栅隧穿场效应晶体管的结构设计与性能优化_1级_2,TFETs研究基础10,新型环栅隧穿场效应晶体管的结构设计与性能优化_2级_5,」TFETs工作原理10,2
新型环栅隧穿场效应晶体管的结构设计与性能优化_1级_2,TFETs研究基础10,新型环栅隧穿场效应晶体管的结构设计与性能优化_2级_6,TFETs实验基础18,2
新型环栅隧穿场效应晶体管的结构设计与性能优化_1级_2,TFETs研究基础10,新型环栅隧穿场效应晶体管的结构设计与性能优化_2级_7,本章小结21,2
新型环栅隧穿场效应晶体管的结构设计与性能优化_1级_3,具有高开态电流和稳定亚阈值斜率的TFET器件22,新型环栅隧穿场效应晶体管的结构设计与性能优化_2级_8,GASGAATFET结构设计22,2
新型环栅隧穿场效应晶体管的结构设计与性能优化_1级_3,具有高开态电流和稳定亚阈值斜率的TFET器件22,新型环栅隧穿场效应晶体管的结构设计与性能优化_2级_9,GASGAATFET的基本特性29,2
新型环栅隧穿场效应晶体管的结构设计与性能优化_1级_3,具有高开态电流和稳定亚阈值斜率的TFET器件22,新型环栅隧穿场效应晶体管的结构设计与性能优化_2级_10,GASGAATFET的优化设计31,2
新型环栅隧穿场效应晶体管的结构设计与性能优化_1级_3,具有高开态电流和稳定亚阈值斜率的TFET器件22,新型环栅隧穿场效应晶体管的结构设计与性能优化_2级_11,GASGAATFET的工艺设计34,2
新型环栅隧穿场效应晶体管的结构设计与性能优化_1级_3,具有高开态电流和稳定亚阈值斜率的TFET器件22,新型环栅隧穿场效应晶体管的结构设计与性能优化_2级_12,本章小结35,2
新型环栅隧穿场效应晶体管的结构设计与性能优化_1级_4,低关态电流/高开态电流的TFET器件37,新型环栅隧穿场效应晶体管的结构设计与性能优化_2级_13,低关态电流的O-GASGAATFET的研究37,2
新型环栅隧穿场效应晶体管的结构设计与性能优化_1级_4,低关态电流/高开态电流的TFET器件37,新型环栅隧穿场效应晶体管的结构设计与性能优化_2级_14,高开态电流的P-GASGAATFET的研究43,2
新型环栅隧穿场效应晶体管的结构设计与性能优化_1级_4,低关态电流/高开态电流的TFET器件37,新型环栅隧穿场效应晶体管的结构设计与性能优化_2级_15,本章小结50,2
