parent_url,parent_name,this_url,name,level,word_frequency
LTE与WLAN融合下的投诉预警问题研究_3级_1,课题研究背景,LTE与WLAN融合下的投诉预警问题研究_知识点_1,wlan,4,5
LTE与WLAN融合下的投诉预警问题研究_3级_1,课题研究背景,LTE与WLAN融合下的投诉预警问题研究_知识点_2,运营商,4,5
LTE与WLAN融合下的投诉预警问题研究_3级_1,课题研究背景,LTE与WLAN融合下的投诉预警问题研究_知识点_3,网络,4,4
LTE与WLAN融合下的投诉预警问题研究_3级_1,课题研究背景,LTE与WLAN融合下的投诉预警问题研究_知识点_4,lte网络,4,4
LTE与WLAN融合下的投诉预警问题研究_3级_1,课题研究背景,LTE与WLAN融合下的投诉预警问题研究_知识点_5,网络质量,4,2
LTE与WLAN融合下的投诉预警问题研究_3级_1,课题研究背景,LTE与WLAN融合下的投诉预警问题研究_知识点_6,wlan网络,4,2
LTE与WLAN融合下的投诉预警问题研究_3级_1,课题研究背景,LTE与WLAN融合下的投诉预警问题研究_知识点_7,无线通信,4,2
LTE与WLAN融合下的投诉预警问题研究_3级_1,课题研究背景,LTE与WLAN融合下的投诉预警问题研究_知识点_8,投诉,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_1,课题研究背景,LTE与WLAN融合下的投诉预警问题研究_知识点_9,移动通信企业,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_1,课题研究背景,LTE与WLAN融合下的投诉预警问题研究_知识点_10,投诉处理,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_1,课题研究背景,LTE与WLAN融合下的投诉预警问题研究_知识点_11,客户,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_1,课题研究背景,LTE与WLAN融合下的投诉预警问题研究_知识点_12,网络优化,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_1,课题研究背景,LTE与WLAN融合下的投诉预警问题研究_知识点_13,网络覆盖,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_1,课题研究背景,LTE与WLAN融合下的投诉预警问题研究_知识点_14,质量,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_1,课题研究背景,LTE与WLAN融合下的投诉预警问题研究_知识点_15,互联网,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_1,课题研究背景,LTE与WLAN融合下的投诉预警问题研究_知识点_16,终端设备,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_1,课题研究背景,LTE与WLAN融合下的投诉预警问题研究_知识点_17,电脑,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_1,课题研究背景,LTE与WLAN融合下的投诉预警问题研究_知识点_18,手机,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_1,课题研究背景,LTE与WLAN融合下的投诉预警问题研究_知识点_19,固网宽带,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_1,课题研究背景,LTE与WLAN融合下的投诉预警问题研究_知识点_20,数据流量,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_1,课题研究背景,LTE与WLAN融合下的投诉预警问题研究_知识点_21,蜂窝网,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_1,课题研究背景,LTE与WLAN融合下的投诉预警问题研究_知识点_22,通信运营商,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_1,课题研究背景,LTE与WLAN融合下的投诉预警问题研究_知识点_23,移动性,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_1,课题研究背景,LTE与WLAN融合下的投诉预警问题研究_知识点_24,伸缩性,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_1,课题研究背景,LTE与WLAN融合下的投诉预警问题研究_知识点_25,通畅网络,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_1,课题研究背景,LTE与WLAN融合下的投诉预警问题研究_知识点_26,距离,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_1,课题研究背景,LTE与WLAN融合下的投诉预警问题研究_知识点_27,无网线,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_1,课题研究背景,LTE与WLAN融合下的投诉预警问题研究_知识点_28,网络延伸,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_1,课题研究背景,LTE与WLAN融合下的投诉预警问题研究_知识点_29,蜂窝网络,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_1,课题研究背景,LTE与WLAN融合下的投诉预警问题研究_知识点_30,无线通信系统,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_1,课题研究背景,LTE与WLAN融合下的投诉预警问题研究_知识点_31,无线局域网,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_1,课题研究背景,LTE与WLAN融合下的投诉预警问题研究_知识点_32,数据传输,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_1,课题研究背景,LTE与WLAN融合下的投诉预警问题研究_知识点_33,射频技术,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_1,课题研究背景,LTE与WLAN融合下的投诉预警问题研究_知识点_34,运行质量,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_1,课题研究背景,LTE与WLAN融合下的投诉预警问题研究_知识点_35,lte,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_1,课题研究背景,LTE与WLAN融合下的投诉预警问题研究_知识点_36,网络环境,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_1,课题研究背景,LTE与WLAN融合下的投诉预警问题研究_知识点_37,便捷,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_1,课题研究背景,LTE与WLAN融合下的投诉预警问题研究_知识点_38,智能化,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_1,课题研究背景,LTE与WLAN融合下的投诉预警问题研究_知识点_39,信息化,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_1,课题研究背景,LTE与WLAN融合下的投诉预警问题研究_知识点_40,有线网络,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_1,课题研究背景,LTE与WLAN融合下的投诉预警问题研究_知识点_41,无缝连接,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_1,课题研究背景,LTE与WLAN融合下的投诉预警问题研究_知识点_42,最终用户体验,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_1,课题研究背景,LTE与WLAN融合下的投诉预警问题研究_知识点_43,延迟,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_1,课题研究背景,LTE与WLAN融合下的投诉预警问题研究_知识点_44,吞吐量,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_1,课题研究背景,LTE与WLAN融合下的投诉预警问题研究_知识点_45,用户体验,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_1,课题研究背景,LTE与WLAN融合下的投诉预警问题研究_知识点_46,数据效率,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_1,课题研究背景,LTE与WLAN融合下的投诉预警问题研究_知识点_47,交互特性,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_1,课题研究背景,LTE与WLAN融合下的投诉预警问题研究_知识点_48,移动特性,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_1,课题研究背景,LTE与WLAN融合下的投诉预警问题研究_知识点_49,高速数据通信,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_1,课题研究背景,LTE与WLAN融合下的投诉预警问题研究_知识点_50,无线网络,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_1,课题研究背景,LTE与WLAN融合下的投诉预警问题研究_知识点_51,通信领,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_1,课题研究背景,LTE与WLAN融合下的投诉预警问题研究_知识点_52,lte技术,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_1,课题研究背景,LTE与WLAN融合下的投诉预警问题研究_知识点_53,无线通信网络,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_1,课题研究背景,LTE与WLAN融合下的投诉预警问题研究_知识点_54,无线通信设备,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_1,课题研究背景,LTE与WLAN融合下的投诉预警问题研究_知识点_55,通信,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_2,课题研究意义,LTE与WLAN融合下的投诉预警问题研究_知识点_56,wlan,4,6
LTE与WLAN融合下的投诉预警问题研究_3级_2,课题研究意义,LTE与WLAN融合下的投诉预警问题研究_知识点_57,lte,4,6
LTE与WLAN融合下的投诉预警问题研究_3级_2,课题研究意义,LTE与WLAN融合下的投诉预警问题研究_知识点_58,网络,4,5
LTE与WLAN融合下的投诉预警问题研究_3级_2,课题研究意义,LTE与WLAN融合下的投诉预警问题研究_知识点_59,网络运营部门,4,4
LTE与WLAN融合下的投诉预警问题研究_3级_2,课题研究意义,LTE与WLAN融合下的投诉预警问题研究_知识点_60,运营商,4,4
LTE与WLAN融合下的投诉预警问题研究_3级_2,课题研究意义,LTE与WLAN融合下的投诉预警问题研究_知识点_61,投诉预警,4,4
LTE与WLAN融合下的投诉预警问题研究_3级_2,课题研究意义,LTE与WLAN融合下的投诉预警问题研究_知识点_62,客户,4,3
LTE与WLAN融合下的投诉预警问题研究_3级_2,课题研究意义,LTE与WLAN融合下的投诉预警问题研究_知识点_63,网络运营部,4,3
LTE与WLAN融合下的投诉预警问题研究_3级_2,课题研究意义,LTE与WLAN融合下的投诉预警问题研究_知识点_64,lte网络,4,3
LTE与WLAN融合下的投诉预警问题研究_3级_2,课题研究意义,LTE与WLAN融合下的投诉预警问题研究_知识点_65,投诉,4,2
LTE与WLAN融合下的投诉预警问题研究_3级_2,课题研究意义,LTE与WLAN融合下的投诉预警问题研究_知识点_66,客户满意度,4,2
LTE与WLAN融合下的投诉预警问题研究_3级_2,课题研究意义,LTE与WLAN融合下的投诉预警问题研究_知识点_67,客户投诉预警,4,2
LTE与WLAN融合下的投诉预警问题研究_3级_2,课题研究意义,LTE与WLAN融合下的投诉预警问题研究_知识点_68,用户,4,2
LTE与WLAN融合下的投诉预警问题研究_3级_2,课题研究意义,LTE与WLAN融合下的投诉预警问题研究_知识点_69,数据业务,4,2
LTE与WLAN融合下的投诉预警问题研究_3级_2,课题研究意义,LTE与WLAN融合下的投诉预警问题研究_知识点_70,wlan网络,4,2
LTE与WLAN融合下的投诉预警问题研究_3级_2,课题研究意义,LTE与WLAN融合下的投诉预警问题研究_知识点_71,投诉关联预警系统,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_2,课题研究意义,LTE与WLAN融合下的投诉预警问题研究_知识点_72,质量,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_2,课题研究意义,LTE与WLAN融合下的投诉预警问题研究_知识点_73,wlan网络指标,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_2,课题研究意义,LTE与WLAN融合下的投诉预警问题研究_知识点_74,lte网络指标,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_2,课题研究意义,LTE与WLAN融合下的投诉预警问题研究_知识点_75,网络环境,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_2,课题研究意义,LTE与WLAN融合下的投诉预警问题研究_知识点_76,客服人员,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_2,课题研究意义,LTE与WLAN融合下的投诉预警问题研究_知识点_77,网络服务质量,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_2,课题研究意义,LTE与WLAN融合下的投诉预警问题研究_知识点_78,选择权,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_2,课题研究意义,LTE与WLAN融合下的投诉预警问题研究_知识点_79,通信市场,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_2,课题研究意义,LTE与WLAN融合下的投诉预警问题研究_知识点_80,客户投诉预警模型,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_2,课题研究意义,LTE与WLAN融合下的投诉预警问题研究_知识点_81,wlan网络ap,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_2,课题研究意义,LTE与WLAN融合下的投诉预警问题研究_知识点_82,基站,4,1
LTE与WLAN融合下的投诉预警问题研究_3级_2,课题研究意义,LTE与WLAN融合下的投诉预警问题研究_知识点_83,网络运营,4,1
