parent_url,parent_name,this_url,name,level
频谱数据挖掘算法研究与应用_1级_1,绪论1,频谱数据挖掘算法研究与应用_2级_1,课题研究背景及意义1,2
频谱数据挖掘算法研究与应用_1级_1,绪论1,频谱数据挖掘算法研究与应用_2级_2,数据挖掘技术概述2,2
频谱数据挖掘算法研究与应用_1级_1,绪论1,频谱数据挖掘算法研究与应用_2级_3,支持向量机算法的研究现状6,2
频谱数据挖掘算法研究与应用_1级_1,绪论1,频谱数据挖掘算法研究与应用_2级_4,本文研究内容及组织结构7,2
频谱数据挖掘算法研究与应用_1级_2,最小二乘支持向量机算法理论11,频谱数据挖掘算法研究与应用_2级_5,统计学习的基本理论11,2
频谱数据挖掘算法研究与应用_1级_2,最小二乘支持向量机算法理论11,频谱数据挖掘算法研究与应用_2级_6,支持向量机算法14,2
频谱数据挖掘算法研究与应用_1级_2,最小二乘支持向量机算法理论11,频谱数据挖掘算法研究与应用_2级_7,本章小结19,2
频谱数据挖掘算法研究与应用_1级_3,基于免疫的频谱数据挖掘算法21,频谱数据挖掘算法研究与应用_2级_8,免疫算法原理21,2
频谱数据挖掘算法研究与应用_1级_3,基于免疫的频谱数据挖掘算法21,频谱数据挖掘算法研究与应用_2级_9,改进的特征加权最小二乘支持向量机算法24,2
频谱数据挖掘算法研究与应用_1级_3,基于免疫的频谱数据挖掘算法21,频谱数据挖掘算法研究与应用_2级_10,改进的基于免疫算法的数据挖掘算法25,2
频谱数据挖掘算法研究与应用_1级_3,基于免疫的频谱数据挖掘算法21,频谱数据挖掘算法研究与应用_2级_11,电力负荷数据仿真验证与结果分析29,2
频谱数据挖掘算法研究与应用_1级_3,基于免疫的频谱数据挖掘算法21,频谱数据挖掘算法研究与应用_2级_12,频谱数据仿真验证与结果分析39,2
频谱数据挖掘算法研究与应用_1级_3,基于免疫的频谱数据挖掘算法21,频谱数据挖掘算法研究与应用_2级_13,本章小结49,2
频谱数据挖掘算法研究与应用_1级_4,基于耦合模拟退火的频谱数据挖掘算法51,频谱数据挖掘算法研究与应用_2级_14,耦合模拟退火算法51,2
频谱数据挖掘算法研究与应用_1级_4,基于耦合模拟退火的频谱数据挖掘算法51,频谱数据挖掘算法研究与应用_2级_15,NELDER-MEAD下山单纯形法55,2
频谱数据挖掘算法研究与应用_1级_4,基于耦合模拟退火的频谱数据挖掘算法51,频谱数据挖掘算法研究与应用_2级_16,基于耦合模拟退火的FW-LSSVM算法及验证59,2
频谱数据挖掘算法研究与应用_1级_4,基于耦合模拟退火的频谱数据挖掘算法51,频谱数据挖掘算法研究与应用_2级_17,频谱数据仿真与结果分析62,2
频谱数据挖掘算法研究与应用_1级_4,基于耦合模拟退火的频谱数据挖掘算法51,频谱数据挖掘算法研究与应用_2级_18,本章小结67,2
