dissertation,name,this_url,language,word_frequency
基于计算机视觉的手势识别技术研究,手势识别,基于计算机视觉的手势识别技术研究_摘要_1,中文,6
基于计算机视觉的手势识别技术研究,动态手势视频,基于计算机视觉的手势识别技术研究_摘要_2,中文,3
基于计算机视觉的手势识别技术研究,深度学习,基于计算机视觉的手势识别技术研究_摘要_3,中文,3
基于计算机视觉的手势识别技术研究,单模态,基于计算机视觉的手势识别技术研究_摘要_4,中文,2
基于计算机视觉的手势识别技术研究,双模态,基于计算机视觉的手势识别技术研究_摘要_5,中文,2
基于计算机视觉的手势识别技术研究,视频,基于计算机视觉的手势识别技术研究_摘要_6,中文,2
基于计算机视觉的手势识别技术研究,手势时空特征,基于计算机视觉的手势识别技术研究_摘要_7,中文,2
基于计算机视觉的手势识别技术研究,卷积门控循环单元,基于计算机视觉的手势识别技术研究_摘要_8,中文,2
基于计算机视觉的手势识别技术研究,手势识别技术,基于计算机视觉的手势识别技术研究_摘要_9,中文,2
基于计算机视觉的手势识别技术研究,数据集,基于计算机视觉的手势识别技术研究_摘要_10,中文,1
基于计算机视觉的手势识别技术研究,动态手势时空特征,基于计算机视觉的手势识别技术研究_摘要_11,中文,1
基于计算机视觉的手势识别技术研究,手势定位,基于计算机视觉的手势识别技术研究_摘要_12,中文,1
基于计算机视觉的手势识别技术研究,识别,基于计算机视觉的手势识别技术研究_摘要_13,中文,1
基于计算机视觉的手势识别技术研究,确率,基于计算机视觉的手势识别技术研究_摘要_14,中文,1
基于计算机视觉的手势识别技术研究,rgb-d,基于计算机视觉的手势识别技术研究_摘要_15,中文,1
基于计算机视觉的手势识别技术研究,数据模态,基于计算机视觉的手势识别技术研究_摘要_16,中文,1
基于计算机视觉的手势识别技术研究,手部检测,基于计算机视觉的手势识别技术研究_摘要_17,中文,1
基于计算机视觉的手势识别技术研究,关键帧提取流程,基于计算机视觉的手势识别技术研究_摘要_18,中文,1
