dissertation,name,this_url,language,word_frequency
TD-LTE系统PUCCH检测接收算法的研究与实现,pucch,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_1,中文,6
TD-LTE系统PUCCH检测接收算法的研究与实现,接收算法,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_2,中文,6
TD-LTE系统PUCCH检测接收算法的研究与实现,半盲检测算法,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_3,中文,4
TD-LTE系统PUCCH检测接收算法的研究与实现,模块,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_4,中文,3
TD-LTE系统PUCCH检测接收算法的研究与实现,性能,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_5,中文,3
TD-LTE系统PUCCH检测接收算法的研究与实现,td-lte系统,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_6,中文,3
TD-LTE系统PUCCH检测接收算法的研究与实现,接口,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_7,中文,2
TD-LTE系统PUCCH检测接收算法的研究与实现,计算量,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_8,中文,2
TD-LTE系统PUCCH检测接收算法的研究与实现,检测,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_9,中文,2
TD-LTE系统PUCCH检测接收算法的研究与实现,半盲检测技术,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_10,中文,2
TD-LTE系统PUCCH检测接收算法的研究与实现,检测接收算法,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_11,中文,2
TD-LTE系统PUCCH检测接收算法的研究与实现,freescalemsc8157,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_12,中文,2
TD-LTE系统PUCCH检测接收算法的研究与实现,上行控制信道,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_13,中文,2
TD-LTE系统PUCCH检测接收算法的研究与实现,误码块率,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_14,中文,2
TD-LTE系统PUCCH检测接收算法的研究与实现,多核dsp平台,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_15,中文,1
TD-LTE系统PUCCH检测接收算法的研究与实现,iltpucch,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_16,中文,1
TD-LTE系统PUCCH检测接收算法的研究与实现,dsp,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_17,中文,1
TD-LTE系统PUCCH检测接收算法的研究与实现,测试向量,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_18,中文,1
TD-LTE系统PUCCH检测接收算法的研究与实现,实时,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_19,中文,1
TD-LTE系统PUCCH检测接收算法的研究与实现,pucch传,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_20,中文,1
TD-LTE系统PUCCH检测接收算法的研究与实现,控制信息,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_21,中文,1
TD-LTE系统PUCCH检测接收算法的研究与实现,信道,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_22,中文,1
TD-LTE系统PUCCH检测接收算法的研究与实现,算法,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_23,中文,1
TD-LTE系统PUCCH检测接收算法的研究与实现,增益,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_24,中文,1
TD-LTE系统PUCCH检测接收算法的研究与实现,3gpp,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_25,中文,1
TD-LTE系统PUCCH检测接收算法的研究与实现,物理层协议,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_26,中文,1
TD-LTE系统PUCCH检测接收算法的研究与实现,物理层,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_27,中文,1
TD-LTE系统PUCCH检测接收算法的研究与实现,正交频分复用技术,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_28,中文,1
TD-LTE系统PUCCH检测接收算法的研究与实现,ofdm,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_29,中文,1
TD-LTE系统PUCCH检测接收算法的研究与实现,多天线技术,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_30,中文,1
TD-LTE系统PUCCH检测接收算法的研究与实现,mimo,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_31,中文,1
TD-LTE系统PUCCH检测接收算法的研究与实现,发送过,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_32,中文,1
TD-LTE系统PUCCH检测接收算法的研究与实现,pucch发送格,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_33,中文,1
TD-LTE系统PUCCH检测接收算法的研究与实现,基带处理,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_34,中文,1
TD-LTE系统PUCCH检测接收算法的研究与实现,enodeb端,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_35,中文,1
TD-LTE系统PUCCH检测接收算法的研究与实现,上行仿真链路,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_36,中文,1
TD-LTE系统PUCCH检测接收算法的研究与实现,epa,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_37,中文,1
TD-LTE系统PUCCH检测接收算法的研究与实现,eva,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_38,中文,1
TD-LTE系统PUCCH检测接收算法的研究与实现,etu信道,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_39,中文,1
TD-LTE系统PUCCH检测接收算法的研究与实现,仿真图,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_40,中文,1
TD-LTE系统PUCCH检测接收算法的研究与实现,多核dsp,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_41,中文,1
TD-LTE系统PUCCH检测接收算法的研究与实现,无线通信技术,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_42,中文,1
TD-LTE系统PUCCH检测接收算法的研究与实现,移动互联网,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_43,中文,1
TD-LTE系统PUCCH检测接收算法的研究与实现,数据速率,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_44,中文,1
TD-LTE系统PUCCH检测接收算法的研究与实现,2g/3g网络,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_45,中文,1
TD-LTE系统PUCCH检测接收算法的研究与实现,lte系统,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_46,中文,1
TD-LTE系统PUCCH检测接收算法的研究与实现,向下兼容技术,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_47,中文,1
TD-LTE系统PUCCH检测接收算法的研究与实现,数据传输速率,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_48,中文,1
TD-LTE系统PUCCH检测接收算法的研究与实现,频谱利用率,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_49,中文,1
TD-LTE系统PUCCH检测接收算法的研究与实现,设备商,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_50,中文,1
TD-LTE系统PUCCH检测接收算法的研究与实现,运营商,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_51,中文,1
TD-LTE系统PUCCH检测接收算法的研究与实现,performance,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_52,英文,3
TD-LTE系统PUCCH检测接收算法的研究与实现,computation,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_53,英文,3
TD-LTE系统PUCCH检测接收算法的研究与实现,in,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_54,英文,3
TD-LTE系统PUCCH检测接收算法的研究与实现,rithm,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_55,英文,2
TD-LTE系统PUCCH检测接收算法的研究与实现,za,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_56,英文,2
TD-LTE系统PUCCH检测接收算法的研究与实现,pucchand,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_57,英文,1
TD-LTE系统PUCCH检测接收算法的研究与实现,higherlayer,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_58,英文,1
TD-LTE系统PUCCH检测接收算法的研究与实现,task,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_59,英文,1
TD-LTE系统PUCCH检测接收算法的研究与实现,cation,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_60,英文,1
TD-LTE系统PUCCH检测接收算法的研究与实现,realizedthefunction,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_61,英文,1
TD-LTE系统PUCCH检测接收算法的研究与实现,pucchonthisd,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_62,英文,1
TD-LTE系统PUCCH检测接收算法的研究与实现,ystem,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_63,英文,1
TD-LTE系统PUCCH检测接收算法的研究与实现,ze,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_64,英文,1
TD-LTE系统PUCCH检测接收算法的研究与实现,ale,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_65,英文,1
TD-LTE系统PUCCH检测接收算法的研究与实现,ti,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_66,英文,1
TD-LTE系统PUCCH检测接收算法的研究与实现,dsp,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_67,英文,1
TD-LTE系统PUCCH检测接收算法的研究与实现,interface,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_68,英文,1
TD-LTE系统PUCCH检测接收算法的研究与实现,pucchmodule,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_69,英文,1
TD-LTE系统PUCCH检测接收算法的研究与实现,interfacebet,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_70,英文,1
TD-LTE系统PUCCH检测接收算法的研究与实现,inthethirdsection,TD-LTE系统PUCCH检测接收算法的研究与实现_摘要_71,英文,1
