parent_url,parent_name,this_url,name,level,word_frequency
频谱认知无线通信系统的关键技术研究_1级_4,频谱感知数据的预测,频谱认知无线通信系统的关键技术研究_知识点_1,数据,4,5
频谱认知无线通信系统的关键技术研究_1级_4,频谱感知数据的预测,频谱认知无线通信系统的关键技术研究_知识点_2,主用户,4,5
频谱认知无线通信系统的关键技术研究_1级_4,频谱感知数据的预测,频谱认知无线通信系统的关键技术研究_知识点_3,频段,4,4
频谱认知无线通信系统的关键技术研究_1级_4,频谱感知数据的预测,频谱认知无线通信系统的关键技术研究_知识点_4,数据预测,4,3
频谱认知无线通信系统的关键技术研究_1级_4,频谱感知数据的预测,频谱认知无线通信系统的关键技术研究_知识点_5,频谱空洞,4,3
频谱认知无线通信系统的关键技术研究_1级_4,频谱感知数据的预测,频谱认知无线通信系统的关键技术研究_知识点_6,预测,4,2
频谱认知无线通信系统的关键技术研究_1级_4,频谱感知数据的预测,频谱认知无线通信系统的关键技术研究_知识点_7,速度,4,2
频谱认知无线通信系统的关键技术研究_1级_4,频谱感知数据的预测,频谱认知无线通信系统的关键技术研究_知识点_8,数据预测技术,4,2
频谱认知无线通信系统的关键技术研究_1级_4,频谱感知数据的预测,频谱认知无线通信系统的关键技术研究_知识点_9,认知基站,4,2
频谱认知无线通信系统的关键技术研究_1级_4,频谱感知数据的预测,频谱认知无线通信系统的关键技术研究_知识点_10,时间,4,1
频谱认知无线通信系统的关键技术研究_1级_4,频谱感知数据的预测,频谱认知无线通信系统的关键技术研究_知识点_11,频谱数据,4,1
频谱认知无线通信系统的关键技术研究_1级_4,频谱感知数据的预测,频谱认知无线通信系统的关键技术研究_知识点_12,网络结构,4,1
频谱认知无线通信系统的关键技术研究_1级_4,频谱感知数据的预测,频谱认知无线通信系统的关键技术研究_知识点_13,自组织能力,4,1
频谱认知无线通信系统的关键技术研究_1级_4,频谱感知数据的预测,频谱认知无线通信系统的关键技术研究_知识点_14,自学习,4,1
频谱认知无线通信系统的关键技术研究_1级_4,频谱感知数据的预测,频谱认知无线通信系统的关键技术研究_知识点_15,神经网络,4,1
频谱认知无线通信系统的关键技术研究_1级_4,频谱感知数据的预测,频谱认知无线通信系统的关键技术研究_知识点_16,内存空间,4,1
频谱认知无线通信系统的关键技术研究_1级_4,频谱感知数据的预测,频谱认知无线通信系统的关键技术研究_知识点_17,模数据,4,1
频谱认知无线通信系统的关键技术研究_1级_4,频谱感知数据的预测,频谱认知无线通信系统的关键技术研究_知识点_18,非线性,4,1
频谱认知无线通信系统的关键技术研究_1级_4,频谱感知数据的预测,频谱认知无线通信系统的关键技术研究_知识点_19,高维,4,1
频谱认知无线通信系统的关键技术研究_1级_4,频谱感知数据的预测,频谱认知无线通信系统的关键技术研究_知识点_20,数据挖掘,4,1
频谱认知无线通信系统的关键技术研究_1级_4,频谱感知数据的预测,频谱认知无线通信系统的关键技术研究_知识点_21,支持向量机,4,1
频谱认知无线通信系统的关键技术研究_1级_4,频谱感知数据的预测,频谱认知无线通信系统的关键技术研究_知识点_22,维数,4,1
频谱认知无线通信系统的关键技术研究_1级_4,频谱感知数据的预测,频谱认知无线通信系统的关键技术研究_知识点_23,时间序列分析,4,1
频谱认知无线通信系统的关键技术研究_1级_4,频谱感知数据的预测,频谱认知无线通信系统的关键技术研究_知识点_24,人工神经网络,4,1
