parent_url,parent_name,this_url,name,level
高速环境下无线通信系统的同步技术研究_1级_1,绪论1,高速环境下无线通信系统的同步技术研究_2级_1,课题背景及研究意义1,2
高速环境下无线通信系统的同步技术研究_1级_1,绪论1,高速环境下无线通信系统的同步技术研究_2级_2,国内外研究现状2,2
高速环境下无线通信系统的同步技术研究_1级_1,绪论1,高速环境下无线通信系统的同步技术研究_2级_3,本文的主要内容及章节安排5,2
高速环境下无线通信系统的同步技术研究_1级_2,高速环境下车辆无线通信系统7,高速环境下无线通信系统的同步技术研究_2级_4,OFDM技术的基本原理7,2
高速环境下无线通信系统的同步技术研究_1级_2,高速环境下车辆无线通信系统7,高速环境下无线通信系统的同步技术研究_2级_5,LTE下行物理层协议概述11,2
高速环境下无线通信系统的同步技术研究_1级_2,高速环境下车辆无线通信系统7,高速环境下无线通信系统的同步技术研究_2级_6,802,2
高速环境下无线通信系统的同步技术研究_1级_2,高速环境下车辆无线通信系统7,高速环境下无线通信系统的同步技术研究_2级_7,无线信道的传输特性17,2
高速环境下无线通信系统的同步技术研究_1级_2,高速环境下车辆无线通信系统7,高速环境下无线通信系统的同步技术研究_2级_8,本章小结19,2
高速环境下无线通信系统的同步技术研究_1级_3,LTE通信系统的同步算法研究21,高速环境下无线通信系统的同步技术研究_2级_9,OFDM系统的同步算法及其分类21,2
高速环境下无线通信系统的同步技术研究_1级_3,LTE通信系统的同步算法研究21,高速环境下无线通信系统的同步技术研究_2级_10,数据辅助的频偏估计方法22,2
高速环境下无线通信系统的同步技术研究_1级_3,LTE通信系统的同步算法研究21,高速环境下无线通信系统的同步技术研究_2级_11,频率同步算法在LTE下的实现24,2
高速环境下无线通信系统的同步技术研究_1级_3,LTE通信系统的同步算法研究21,高速环境下无线通信系统的同步技术研究_2级_12,本章小结27,2
高速环境下无线通信系统的同步技术研究_1级_4,基于802,高速环境下无线通信系统的同步技术研究_2级_13,开发环境及整体系统搭建29,2
高速环境下无线通信系统的同步技术研究_1级_4,基于802,高速环境下无线通信系统的同步技术研究_2级_14,802,2
高速环境下无线通信系统的同步技术研究_1级_4,基于802,高速环境下无线通信系统的同步技术研究_2级_15,频率同步算法的FPGA硬件实现35,2
高速环境下无线通信系统的同步技术研究_1级_4,基于802,高速环境下无线通信系统的同步技术研究_2级_16,硬件实现结果及遇到的问题40,2
高速环境下无线通信系统的同步技术研究_1级_4,基于802,高速环境下无线通信系统的同步技术研究_2级_17,本章小结43,2
高速环境下无线通信系统的同步技术研究_1级_5,总结和展望45,高速环境下无线通信系统的同步技术研究_2级_18,论文工作总结45,2
高速环境下无线通信系统的同步技术研究_1级_5,总结和展望45,高速环境下无线通信系统的同步技术研究_2级_19,下一步研究展望46,2
