parent_url,parent_name,this_url,name,level,word_frequency
D2D邻居发现中资源分配的技术研究_1级_2,D2D通信技术基础,D2D邻居发现中资源分配的技术研究_知识点_1,设备,4,2
D2D邻居发现中资源分配的技术研究_1级_2,D2D通信技术基础,D2D邻居发现中资源分配的技术研究_知识点_2,d2d通信技术,4,2
D2D邻居发现中资源分配的技术研究_1级_2,D2D通信技术基础,D2D邻居发现中资源分配的技术研究_知识点_3,通信技术,4,1
D2D邻居发现中资源分配的技术研究_1级_2,D2D通信技术基础,D2D邻居发现中资源分配的技术研究_知识点_4,干扰控制,4,1
D2D邻居发现中资源分配的技术研究_1级_2,D2D通信技术基础,D2D邻居发现中资源分配的技术研究_知识点_5,资源管理,4,1
D2D邻居发现中资源分配的技术研究_1级_2,D2D通信技术基础,D2D邻居发现中资源分配的技术研究_知识点_6,模式,4,1
D2D邻居发现中资源分配的技术研究_1级_2,D2D通信技术基础,D2D邻居发现中资源分配的技术研究_知识点_7,同步,4,1
D2D邻居发现中资源分配的技术研究_1级_2,D2D通信技术基础,D2D邻居发现中资源分配的技术研究_知识点_8,d2d通信,4,1
D2D邻居发现中资源分配的技术研究_2级_3,论文的组织结构,D2D邻居发现中资源分配的技术研究_知识点_9,资源分配,4,7
D2D邻居发现中资源分配的技术研究_2级_3,论文的组织结构,D2D邻居发现中资源分配的技术研究_知识点_10,用户密度,4,3
D2D邻居发现中资源分配的技术研究_2级_3,论文的组织结构,D2D邻居发现中资源分配的技术研究_知识点_11,d2d通信,4,3
D2D邻居发现中资源分配的技术研究_2级_3,论文的组织结构,D2D邻居发现中资源分配的技术研究_知识点_12,d2d邻居,4,3
D2D邻居发现中资源分配的技术研究_2级_3,论文的组织结构,D2D邻居发现中资源分配的技术研究_知识点_13,时延性能,4,2
D2D邻居发现中资源分配的技术研究_2级_3,论文的组织结构,D2D邻居发现中资源分配的技术研究_知识点_14,自适应调整,4,2
D2D邻居发现中资源分配的技术研究_2级_3,论文的组织结构,D2D邻居发现中资源分配的技术研究_知识点_15,d2d通信技术,4,2
D2D邻居发现中资源分配的技术研究_2级_3,论文的组织结构,D2D邻居发现中资源分配的技术研究_知识点_16,性能,4,1
D2D邻居发现中资源分配的技术研究_2级_3,论文的组织结构,D2D邻居发现中资源分配的技术研究_知识点_17,发送概率,4,1
D2D邻居发现中资源分配的技术研究_2级_3,论文的组织结构,D2D邻居发现中资源分配的技术研究_知识点_18,资源,4,1
D2D邻居发现中资源分配的技术研究_2级_3,论文的组织结构,D2D邻居发现中资源分配的技术研究_知识点_19,性能缺陷,4,1
D2D邻居发现中资源分配的技术研究_2级_3,论文的组织结构,D2D邻居发现中资源分配的技术研究_知识点_20,分布式,4,1
D2D邻居发现中资源分配的技术研究_2级_3,论文的组织结构,D2D邻居发现中资源分配的技术研究_知识点_21,资源分配方案,4,1
D2D邻居发现中资源分配的技术研究_2级_3,论文的组织结构,D2D邻居发现中资源分配的技术研究_知识点_22,通信技术,4,1
D2D邻居发现中资源分配的技术研究_2级_3,论文的组织结构,D2D邻居发现中资源分配的技术研究_知识点_23,设备,4,1
D2D邻居发现中资源分配的技术研究_2级_3,论文的组织结构,D2D邻居发现中资源分配的技术研究_知识点_24,文本,4,1
D2D邻居发现中资源分配的技术研究_3级_3,LTED2D系统中同步的设计,D2D邻居发现中资源分配的技术研究_知识点_25,同步,4,10
D2D邻居发现中资源分配的技术研究_3级_3,LTED2D系统中同步的设计,D2D邻居发现中资源分配的技术研究_知识点_26,同步信号源,4,9
D2D邻居发现中资源分配的技术研究_3级_3,LTED2D系统中同步的设计,D2D邻居发现中资源分配的技术研究_知识点_27,同步信号,4,5
D2D邻居发现中资源分配的技术研究_3级_3,LTED2D系统中同步的设计,D2D邻居发现中资源分配的技术研究_知识点_28,d2d设备,4,5
D2D邻居发现中资源分配的技术研究_3级_3,LTED2D系统中同步的设计,D2D邻居发现中资源分配的技术研究_知识点_29,基站,4,4
D2D邻居发现中资源分配的技术研究_3级_3,LTED2D系统中同步的设计,D2D邻居发现中资源分配的技术研究_知识点_30,d2d通信,4,3
D2D邻居发现中资源分配的技术研究_3级_3,LTED2D系统中同步的设计,D2D邻居发现中资源分配的技术研究_知识点_31,蜂窝小区,4,2
D2D邻居发现中资源分配的技术研究_3级_3,LTED2D系统中同步的设计,D2D邻居发现中资源分配的技术研究_知识点_32,ue,4,2
D2D邻居发现中资源分配的技术研究_3级_3,LTED2D系统中同步的设计,D2D邻居发现中资源分配的技术研究_知识点_33,sd2dss,4,2
D2D邻居发现中资源分配的技术研究_3级_3,LTED2D系统中同步的设计,D2D邻居发现中资源分配的技术研究_知识点_34,pd2dss,4,2
D2D邻居发现中资源分配的技术研究_3级_3,LTED2D系统中同步的设计,D2D邻居发现中资源分配的技术研究_知识点_35,d2dss,4,2
D2D邻居发现中资源分配的技术研究_3级_3,LTED2D系统中同步的设计,D2D邻居发现中资源分配的技术研究_知识点_36,d2d同步信号,4,2
D2D邻居发现中资源分配的技术研究_3级_3,LTED2D系统中同步的设计,D2D邻居发现中资源分配的技术研究_知识点_37,d2d同步信号源,4,2
