parent_url,parent_name,this_url,name,level
面向图文检索的多模态学习算法研究_1级_1,绪论1,面向图文检索的多模态学习算法研究_2级_1,研究背景及意义1,2
面向图文检索的多模态学习算法研究_1级_1,绪论1,面向图文检索的多模态学习算法研究_2级_2,研究现状3,2
面向图文检索的多模态学习算法研究_1级_1,绪论1,面向图文检索的多模态学习算法研究_2级_3,论文主要内容和组织结构4,2
面向图文检索的多模态学习算法研究_1级_2,模型背景7,面向图文检索的多模态学习算法研究_2级_4,受限玻尔兹曼机模型7,2
面向图文检索的多模态学习算法研究_1级_2,模型背景7,面向图文检索的多模态学习算法研究_2级_5,神经网络模型12,2
面向图文检索的多模态学习算法研究_1级_2,模型背景7,面向图文检索的多模态学习算法研究_2级_6,自然语言模型17,2
面向图文检索的多模态学习算法研究_1级_2,模型背景7,面向图文检索的多模态学习算法研究_2级_7,多模态深度玻尔兹曼机18,2
面向图文检索的多模态学习算法研究_1级_2,模型背景7,面向图文检索的多模态学习算法研究_2级_8,本章小结24,2
面向图文检索的多模态学习算法研究_1级_2,模型背景7,面向图文检索的多模态学习算法研究_2级_9,4.bail,2
面向图文检索的多模态学习算法研究_1级_3,自然语言处理25,面向图文检索的多模态学习算法研究_2级_10,依赖树递归神经网络25,2
面向图文检索的多模态学习算法研究_1级_3,自然语言处理25,面向图文检索的多模态学习算法研究_2级_11,双向循环神经网络27,2
面向图文检索的多模态学习算法研究_1级_3,自然语言处理25,面向图文检索的多模态学习算法研究_2级_12,本章小结31,2
面向图文检索的多模态学习算法研究_1级_4,多模态模型33,面向图文检索的多模态学习算法研究_2级_13,依赖树递归神经网络多模态模型33,2
面向图文检索的多模态学习算法研究_1级_4,多模态模型33,面向图文检索的多模态学习算法研究_2级_14,细粒度多模态模型35,2
面向图文检索的多模态学习算法研究_1级_4,多模态模型33,面向图文检索的多模态学习算法研究_2级_15,自然语言多模态模型40,2
面向图文检索的多模态学习算法研究_1级_4,多模态模型33,面向图文检索的多模态学习算法研究_2级_16,本章小结43,2
面向图文检索的多模态学习算法研究_1级_5,实验45,面向图文检索的多模态学习算法研究_2级_17,训练45,2
面向图文检索的多模态学习算法研究_1级_5,实验45,面向图文检索的多模态学习算法研究_2级_18,模型方法对比47,2
面向图文检索的多模态学习算法研究_1级_5,实验45,面向图文检索的多模态学习算法研究_2级_19,实验结果47,2
面向图文检索的多模态学习算法研究_1级_6,总结与展望53,面向图文检索的多模态学习算法研究_2级_20,总结53,2
面向图文检索的多模态学习算法研究_1级_6,总结与展望53,面向图文检索的多模态学习算法研究_2级_21,展望54,2
