dissertation,name,this_url,language,word_frequency
基于FPGA软件无线电平台的频谱感知系统研究与实现,性能,基于FPGA软件无线电平台的频谱感知系统研究与实现_摘要_1,中文,3
基于FPGA软件无线电平台的频谱感知系统研究与实现,感知,基于FPGA软件无线电平台的频谱感知系统研究与实现_摘要_2,中文,2
基于FPGA软件无线电平台的频谱感知系统研究与实现,能量检测,基于FPGA软件无线电平台的频谱感知系统研究与实现_摘要_3,中文,2
基于FPGA软件无线电平台的频谱感知系统研究与实现,频谱感知,基于FPGA软件无线电平台的频谱感知系统研究与实现_摘要_4,中文,2
基于FPGA软件无线电平台的频谱感知系统研究与实现,频谱,基于FPGA软件无线电平台的频谱感知系统研究与实现_摘要_5,中文,2
基于FPGA软件无线电平台的频谱感知系统研究与实现,频谱感知软件,基于FPGA软件无线电平台的频谱感知系统研究与实现_摘要_6,中文,2
基于FPGA软件无线电平台的频谱感知系统研究与实现,无线电平台,基于FPGA软件无线电平台的频谱感知系统研究与实现_摘要_7,中文,2
基于FPGA软件无线电平台的频谱感知系统研究与实现,扫频,基于FPGA软件无线电平台的频谱感知系统研究与实现_摘要_8,中文,1
基于FPGA软件无线电平台的频谱感知系统研究与实现,频谱信号,基于FPGA软件无线电平台的频谱感知系统研究与实现_摘要_9,中文,1
基于FPGA软件无线电平台的频谱感知系统研究与实现,射频前端adc,基于FPGA软件无线电平台的频谱感知系统研究与实现_摘要_10,中文,1
基于FPGA软件无线电平台的频谱感知系统研究与实现,采样率,基于FPGA软件无线电平台的频谱感知系统研究与实现_摘要_11,中文,1
基于FPGA软件无线电平台的频谱感知系统研究与实现,基带信号,基于FPGA软件无线电平台的频谱感知系统研究与实现_摘要_12,中文,1
基于FPGA软件无线电平台的频谱感知系统研究与实现,处理单元,基于FPGA软件无线电平台的频谱感知系统研究与实现_摘要_13,中文,1
基于FPGA软件无线电平台的频谱感知系统研究与实现,时钟,基于FPGA软件无线电平台的频谱感知系统研究与实现_摘要_14,中文,1
基于FPGA软件无线电平台的频谱感知系统研究与实现,单次频谱感知带宽,基于FPGA软件无线电平台的频谱感知系统研究与实现_摘要_15,中文,1
基于FPGA软件无线电平台的频谱感知系统研究与实现,频谱分辨率,基于FPGA软件无线电平台的频谱感知系统研究与实现_摘要_16,中文,1
基于FPGA软件无线电平台的频谱感知系统研究与实现,频带,基于FPGA软件无线电平台的频谱感知系统研究与实现_摘要_17,中文,1
基于FPGA软件无线电平台的频谱感知系统研究与实现,能量,基于FPGA软件无线电平台的频谱感知系统研究与实现_摘要_18,中文,1
基于FPGA软件无线电平台的频谱感知系统研究与实现,连续感知,基于FPGA软件无线电平台的频谱感知系统研究与实现_摘要_19,中文,1
基于FPGA软件无线电平台的频谱感知系统研究与实现,频带信号,基于FPGA软件无线电平台的频谱感知系统研究与实现_摘要_20,中文,1
基于FPGA软件无线电平台的频谱感知系统研究与实现,soc,基于FPGA软件无线电平台的频谱感知系统研究与实现_摘要_21,中文,1
基于FPGA软件无线电平台的频谱感知系统研究与实现,ad-fmcomms1,基于FPGA软件无线电平台的频谱感知系统研究与实现_摘要_22,中文,1
基于FPGA软件无线电平台的频谱感知系统研究与实现,射频板,基于FPGA软件无线电平台的频谱感知系统研究与实现_摘要_23,中文,1
基于FPGA软件无线电平台的频谱感知系统研究与实现,射频驱动,基于FPGA软件无线电平台的频谱感知系统研究与实现_摘要_24,中文,1
基于FPGA软件无线电平台的频谱感知系统研究与实现,控制子系统,基于FPGA软件无线电平台的频谱感知系统研究与实现_摘要_25,中文,1
基于FPGA软件无线电平台的频谱感知系统研究与实现,rtl级基带信号处理子系统,基于FPGA软件无线电平台的频谱感知系统研究与实现_摘要_26,中文,1
基于FPGA软件无线电平台的频谱感知系统研究与实现,microblaze,基于FPGA软件无线电平台的频谱感知系统研究与实现_摘要_27,中文,1
基于FPGA软件无线电平台的频谱感知系统研究与实现,soc控制系统,基于FPGA软件无线电平台的频谱感知系统研究与实现_摘要_28,中文,1
基于FPGA软件无线电平台的频谱感知系统研究与实现,linux,基于FPGA软件无线电平台的频谱感知系统研究与实现_摘要_29,中文,1
基于FPGA软件无线电平台的频谱感知系统研究与实现,的控制,基于FPGA软件无线电平台的频谱感知系统研究与实现_摘要_30,中文,1
基于FPGA软件无线电平台的频谱感知系统研究与实现,及数据通信子系,基于FPGA软件无线电平台的频谱感知系统研究与实现_摘要_31,中文,1
基于FPGA软件无线电平台的频谱感知系统研究与实现,于ma1al,基于FPGA软件无线电平台的频谱感知系统研究与实现_摘要_32,中文,1
基于FPGA软件无线电平台的频谱感知系统研究与实现,的宽带能量检,基于FPGA软件无线电平台的频谱感知系统研究与实现_摘要_33,中文,1
基于FPGA软件无线电平台的频谱感知系统研究与实现,与展示子系,基于FPGA软件无线电平台的频谱感知系统研究与实现_摘要_34,中文,1
