parent_url,parent_name,this_url,name,level
基于认知无线和载波聚合的LTE系统无线资源分配策略_2级_2,动态频谱共享模型及认知无线电网络3,基于认知无线和载波聚合的LTE系统无线资源分配策略_3级_1,动态频谱接入模型3,3
基于认知无线和载波聚合的LTE系统无线资源分配策略_2级_2,动态频谱共享模型及认知无线电网络3,基于认知无线和载波聚合的LTE系统无线资源分配策略_3级_2,认知无线电模型6,3
基于认知无线和载波聚合的LTE系统无线资源分配策略_2级_2,动态频谱共享模型及认知无线电网络3,基于认知无线和载波聚合的LTE系统无线资源分配策略_3级_3,电视白频段背景介绍,3
基于认知无线和载波聚合的LTE系统无线资源分配策略_2级_10,常见OFDM系统资源分配策略13,基于认知无线和载波聚合的LTE系统无线资源分配策略_3级_4,单小区系统概述,3
基于认知无线和载波聚合的LTE系统无线资源分配策略_2级_10,常见OFDM系统资源分配策略13,基于认知无线和载波聚合的LTE系统无线资源分配策略_3级_5,单小区系统研究特点,3
基于认知无线和载波聚合的LTE系统无线资源分配策略_2级_10,常见OFDM系统资源分配策略13,基于认知无线和载波聚合的LTE系统无线资源分配策略_3级_6,信道状态信息,3
基于认知无线和载波聚合的LTE系统无线资源分配策略_2级_10,常见OFDM系统资源分配策略13,基于认知无线和载波聚合的LTE系统无线资源分配策略_3级_7,单小区多用户系统资源分配中的常见问题,3
基于认知无线和载波聚合的LTE系统无线资源分配策略_2级_11,单小区系统资源分配研究16,基于认知无线和载波聚合的LTE系统无线资源分配策略_3级_8,单小区系统概述16,3
基于认知无线和载波聚合的LTE系统无线资源分配策略_2级_11,单小区系统资源分配研究16,基于认知无线和载波聚合的LTE系统无线资源分配策略_3级_9,单小区系统研究特点17,3
基于认知无线和载波聚合的LTE系统无线资源分配策略_2级_11,单小区系统资源分配研究16,基于认知无线和载波聚合的LTE系统无线资源分配策略_3级_10,单小区多用户系统资源分配中的常见问题18,3
基于认知无线和载波聚合的LTE系统无线资源分配策略_2级_12,吞吐量最大化的经典分配算法19,基于认知无线和载波聚合的LTE系统无线资源分配策略_3级_11,经典比例公平算法,3
基于认知无线和载波聚合的LTE系统无线资源分配策略_2级_12,吞吐量最大化的经典分配算法19,基于认知无线和载波聚合的LTE系统无线资源分配策略_3级_12,改进的比例公平算法,3
基于认知无线和载波聚合的LTE系统无线资源分配策略_2级_13,比例公平算法19,基于认知无线和载波聚合的LTE系统无线资源分配策略_3级_13,经典比例公平算法20,3
基于认知无线和载波聚合的LTE系统无线资源分配策略_2级_13,比例公平算法19,基于认知无线和载波聚合的LTE系统无线资源分配策略_3级_14,改进的比例公平算法20,3
基于认知无线和载波聚合的LTE系统无线资源分配策略_2级_26,问题求解38,基于认知无线和载波聚合的LTE系统无线资源分配策略_3级_15,动态的频率资源分配策略38,3
基于认知无线和载波聚合的LTE系统无线资源分配策略_2级_26,问题求解38,基于认知无线和载波聚合的LTE系统无线资源分配策略_3级_16,功率分配及调整40,3
