parent_url,parent_name,this_url,name,level,word_frequency
基于认知无线和载波聚合的LTE系统无线资源分配策略_2级_21,本章小结,基于认知无线和载波聚合的LTE系统无线资源分配策略_知识点_1,频谱,4,3
基于认知无线和载波聚合的LTE系统无线资源分配策略_2级_21,本章小结,基于认知无线和载波聚合的LTE系统无线资源分配策略_知识点_2,载波聚合,4,3
基于认知无线和载波聚合的LTE系统无线资源分配策略_2级_21,本章小结,基于认知无线和载波聚合的LTE系统无线资源分配策略_知识点_3,频谱利用率,4,2
基于认知无线和载波聚合的LTE系统无线资源分配策略_2级_21,本章小结,基于认知无线和载波聚合的LTE系统无线资源分配策略_知识点_4,频谱破碎度,4,2
基于认知无线和载波聚合的LTE系统无线资源分配策略_2级_21,本章小结,基于认知无线和载波聚合的LTE系统无线资源分配策略_知识点_5,载波资源,4,2
基于认知无线和载波聚合的LTE系统无线资源分配策略_2级_21,本章小结,基于认知无线和载波聚合的LTE系统无线资源分配策略_知识点_6,载波,4,2
基于认知无线和载波聚合的LTE系统无线资源分配策略_2级_21,本章小结,基于认知无线和载波聚合的LTE系统无线资源分配策略_知识点_7,仿真,4,1
基于认知无线和载波聚合的LTE系统无线资源分配策略_2级_21,本章小结,基于认知无线和载波聚合的LTE系统无线资源分配策略_知识点_8,聚合过程,4,1
基于认知无线和载波聚合的LTE系统无线资源分配策略_2级_21,本章小结,基于认知无线和载波聚合的LTE系统无线资源分配策略_知识点_9,用率,4,1
基于认知无线和载波聚合的LTE系统无线资源分配策略_2级_21,本章小结,基于认知无线和载波聚合的LTE系统无线资源分配策略_知识点_10,聚合能力,4,1
基于认知无线和载波聚合的LTE系统无线资源分配策略_2级_21,本章小结,基于认知无线和载波聚合的LTE系统无线资源分配策略_知识点_11,连续频段,4,1
基于认知无线和载波聚合的LTE系统无线资源分配策略_2级_21,本章小结,基于认知无线和载波聚合的LTE系统无线资源分配策略_知识点_12,空白频率资源,4,1
基于认知无线和载波聚合的LTE系统无线资源分配策略_2级_21,本章小结,基于认知无线和载波聚合的LTE系统无线资源分配策略_知识点_13,空白连续频谱,4,1
基于认知无线和载波聚合的LTE系统无线资源分配策略_2级_21,本章小结,基于认知无线和载波聚合的LTE系统无线资源分配策略_知识点_14,频谱分配策,4,1
基于认知无线和载波聚合的LTE系统无线资源分配策略_2级_21,本章小结,基于认知无线和载波聚合的LTE系统无线资源分配策略_知识点_15,td-lte系统,4,1
基于认知无线和载波聚合的LTE系统无线资源分配策略_2级_21,本章小结,基于认知无线和载波聚合的LTE系统无线资源分配策略_知识点_16,无线电,4,1
基于认知无线和载波聚合的LTE系统无线资源分配策略_3级_3,电视白频段背景介绍,基于认知无线和载波聚合的LTE系统无线资源分配策略_知识点_17,电视白频段,4,8
基于认知无线和载波聚合的LTE系统无线资源分配策略_3级_3,电视白频段背景介绍,基于认知无线和载波聚合的LTE系统无线资源分配策略_知识点_18,白频段,4,2
基于认知无线和载波聚合的LTE系统无线资源分配策略_3级_3,电视白频段背景介绍,基于认知无线和载波聚合的LTE系统无线资源分配策略_知识点_19,tv广播系统,4,2
基于认知无线和载波聚合的LTE系统无线资源分配策略_3级_3,电视白频段背景介绍,基于认知无线和载波聚合的LTE系统无线资源分配策略_知识点_20,tv频段,4,2
基于认知无线和载波聚合的LTE系统无线资源分配策略_3级_3,电视白频段背景介绍,基于认知无线和载波聚合的LTE系统无线资源分配策略_知识点_21,认知无线电,4,2
基于认知无线和载波聚合的LTE系统无线资源分配策略_3级_3,电视白频段背景介绍,基于认知无线和载波聚合的LTE系统无线资源分配策略_知识点_22,频谱,4,2
基于认知无线和载波聚合的LTE系统无线资源分配策略_3级_3,电视白频段背景介绍,基于认知无线和载波聚合的LTE系统无线资源分配策略_知识点_23,tvws频段,4,2
基于认知无线和载波聚合的LTE系统无线资源分配策略_3级_3,电视白频段背景介绍,基于认知无线和载波聚合的LTE系统无线资源分配策略_知识点_24,频段,4,2
基于认知无线和载波聚合的LTE系统无线资源分配策略_3级_3,电视白频段背景介绍,基于认知无线和载波聚合的LTE系统无线资源分配策略_知识点_25,uhf,4,2
基于认知无线和载波聚合的LTE系统无线资源分配策略_3级_3,电视白频段背景介绍,基于认知无线和载波聚合的LTE系统无线资源分配策略_知识点_26,模拟,4,2
基于认知无线和载波聚合的LTE系统无线资源分配策略_3级_3,电视白频段背景介绍,基于认知无线和载波聚合的LTE系统无线资源分配策略_知识点_27,认知无线通信系统,4,1
基于认知无线和载波聚合的LTE系统无线资源分配策略_3级_3,电视白频段背景介绍,基于认知无线和载波聚合的LTE系统无线资源分配策略_知识点_28,无线资源分配策略,4,1
基于认知无线和载波聚合的LTE系统无线资源分配策略_3级_3,电视白频段背景介绍,基于认知无线和载波聚合的LTE系统无线资源分配策略_知识点_29,共享电视,4,1
基于认知无线和载波聚合的LTE系统无线资源分配策略_3级_3,电视白频段背景介绍,基于认知无线和载波聚合的LTE系统无线资源分配策略_知识点_30,无线电技,4,1
