parent_url,parent_name,this_url,name,level,word_frequency
下一代移动通信系统高频信道建模与仿真_2级_3,本文结构安排,下一代移动通信系统高频信道建模与仿真_知识点_1,高频信道,4,4
下一代移动通信系统高频信道建模与仿真_2级_3,本文结构安排,下一代移动通信系统高频信道建模与仿真_知识点_2,建模,4,3
下一代移动通信系统高频信道建模与仿真_2级_3,本文结构安排,下一代移动通信系统高频信道建模与仿真_知识点_3,信道模型,4,3
下一代移动通信系统高频信道建模与仿真_2级_3,本文结构安排,下一代移动通信系统高频信道建模与仿真_知识点_4,校准仿真结,4,1
下一代移动通信系统高频信道建模与仿真_2级_3,本文结构安排,下一代移动通信系统高频信道建模与仿真_知识点_5,新特性模型,4,1
下一代移动通信系统高频信道建模与仿真_2级_3,本文结构安排,下一代移动通信系统高频信道建模与仿真_知识点_6,小尺度参数,4,1
下一代移动通信系统高频信道建模与仿真_2级_3,本文结构安排,下一代移动通信系统高频信道建模与仿真_知识点_7,大尺度参数,4,1
下一代移动通信系统高频信道建模与仿真_2级_3,本文结构安排,下一代移动通信系统高频信道建模与仿真_知识点_8,高频信道模型,4,1
下一代移动通信系统高频信道建模与仿真_2级_3,本文结构安排,下一代移动通信系统高频信道建模与仿真_知识点_9,信道传输系数,4,1
下一代移动通信系统高频信道建模与仿真_2级_3,本文结构安排,下一代移动通信系统高频信道建模与仿真_知识点_10,参数,4,1
下一代移动通信系统高频信道建模与仿真_2级_3,本文结构安排,下一代移动通信系统高频信道建模与仿真_知识点_11,信道建模,4,1
下一代移动通信系统高频信道建模与仿真_2级_3,本文结构安排,下一代移动通信系统高频信道建模与仿真_知识点_12,高频,4,1
下一代移动通信系统高频信道建模与仿真_2级_3,本文结构安排,下一代移动通信系统高频信道建模与仿真_知识点_13,无线通信技术,4,1
下一代移动通信系统高频信道建模与仿真_3级_18,高频新特性校准仿真分析,下一代移动通信系统高频信道建模与仿真_知识点_14,空间,4,7
下一代移动通信系统高频信道建模与仿真_3级_18,高频新特性校准仿真分析,下一代移动通信系统高频信道建模与仿真_知识点_15,校准,4,5
下一代移动通信系统高频信道建模与仿真_3级_18,高频新特性校准仿真分析,下一代移动通信系统高频信道建模与仿真_知识点_16,信道,4,5
下一代移动通信系统高频信道建模与仿真_3级_18,高频新特性校准仿真分析,下一代移动通信系统高频信道建模与仿真_知识点_17,时延,4,4
下一代移动通信系统高频信道建模与仿真_3级_18,高频新特性校准仿真分析,下一代移动通信系统高频信道建模与仿真_知识点_18,参数,4,4
下一代移动通信系统高频信道建模与仿真_3级_18,高频新特性校准仿真分析,下一代移动通信系统高频信道建模与仿真_知识点_19,曲线,4,3
下一代移动通信系统高频信道建模与仿真_3级_18,高频新特性校准仿真分析,下一代移动通信系统高频信道建模与仿真_知识点_20,耦合路损,4,3
下一代移动通信系统高频信道建模与仿真_3级_18,高频新特性校准仿真分析,下一代移动通信系统高频信道建模与仿真_知识点_21,信道响应,4,3
下一代移动通信系统高频信道建模与仿真_3级_18,高频新特性校准仿真分析,下一代移动通信系统高频信道建模与仿真_知识点_22,时间,4,3
下一代移动通信系统高频信道建模与仿真_3级_18,高频新特性校准仿真分析,下一代移动通信系统高频信道建模与仿真_知识点_23,drop,4,3
下一代移动通信系统高频信道建模与仿真_3级_18,高频新特性校准仿真分析,下一代移动通信系统高频信道建模与仿真_知识点_24,校准曲线,4,2
下一代移动通信系统高频信道建模与仿真_3级_18,高频新特性校准仿真分析,下一代移动通信系统高频信道建模与仿真_知识点_25,小尺度参数,4,2
下一代移动通信系统高频信道建模与仿真_3级_18,高频新特性校准仿真分析,下一代移动通信系统高频信道建模与仿真_知识点_26,仿真值,4,2
下一代移动通信系统高频信道建模与仿真_3级_18,高频新特性校准仿真分析,下一代移动通信系统高频信道建模与仿真_知识点_27,高频信道,4,2
下一代移动通信系统高频信道建模与仿真_3级_18,高频新特性校准仿真分析,下一代移动通信系统高频信道建模与仿真_知识点_28,信噪比,4,2
下一代移动通信系统高频信道建模与仿真_3级_18,高频新特性校准仿真分析,下一代移动通信系统高频信道建模与仿真_知识点_29,空间一致性,4,2
下一代移动通信系统高频信道建模与仿真_3级_18,高频新特性校准仿真分析,下一代移动通信系统高频信道建模与仿真_知识点_30,变化率曲线,4,2
下一代移动通信系统高频信道建模与仿真_3级_18,高频新特性校准仿真分析,下一代移动通信系统高频信道建模与仿真_知识点_31,功率,4,2
下一代移动通信系统高频信道建模与仿真_3级_18,高频新特性校准仿真分析,下一代移动通信系统高频信道建模与仿真_知识点_32,高频信道模型,4,1
下一代移动通信系统高频信道建模与仿真_3级_18,高频新特性校准仿真分析,下一代移动通信系统高频信道建模与仿真_知识点_33,校准结,4,1
下一代移动通信系统高频信道建模与仿真_3级_18,高频新特性校准仿真分析,下一代移动通信系统高频信道建模与仿真_知识点_34,无线通信环境,4,1
下一代移动通信系统高频信道建模与仿真_3级_18,高频新特性校准仿真分析,下一代移动通信系统高频信道建模与仿真_知识点_35,nlos,4,1
下一代移动通信系统高频信道建模与仿真_3级_18,高频新特性校准仿真分析,下一代移动通信系统高频信道建模与仿真_知识点_36,信道测量,4,1
下一代移动通信系统高频信道建模与仿真_3级_18,高频新特性校准仿真分析,下一代移动通信系统高频信道建模与仿真_知识点_37,nlos状态,4,1
下一代移动通信系统高频信道建模与仿真_3级_18,高频新特性校准仿真分析,下一代移动通信系统高频信道建模与仿真_知识点_38,los,4,1
下一代移动通信系统高频信道建模与仿真_3级_18,高频新特性校准仿真分析,下一代移动通信系统高频信道建模与仿真_知识点_39,ue间距离,4,1
