parent_url,parent_name,this_url,name,level
社交媒体数据的时间序列分析_2级_1,研究背景与意义1,社交媒体数据的时间序列分析_3级_1,社交网络的兴起与发展1,3
社交媒体数据的时间序列分析_2级_1,研究背景与意义1,社交媒体数据的时间序列分析_3级_2,微博的兴起与发展3,3
社交媒体数据的时间序列分析_2级_1,研究背景与意义1,社交媒体数据的时间序列分析_3级_3,微博热点事件的重要意义3,3
社交媒体数据的时间序列分析_2级_2,国内外研究现状4,社交媒体数据的时间序列分析_3级_4,传播动力学概述4,3
社交媒体数据的时间序列分析_2级_2,国内外研究现状4,社交媒体数据的时间序列分析_3级_5,热点事件研究概述5,3
社交媒体数据的时间序列分析_2级_3,论文的主要工作和结构安排8,社交媒体数据的时间序列分析_3级_6,本文工作8,3
社交媒体数据的时间序列分析_2级_3,论文的主要工作和结构安排8,社交媒体数据的时间序列分析_3级_7,本文结构安排8,3
社交媒体数据的时间序列分析_2级_6,时间序列聚类14,社交媒体数据的时间序列分析_3级_8,聚类算法概述14,3
社交媒体数据的时间序列分析_2级_6,时间序列聚类14,社交媒体数据的时间序列分析_3级_9,时间序列聚类算法15,3
社交媒体数据的时间序列分析_2级_6,时间序列聚类14,社交媒体数据的时间序列分析_3级_10,相似性度量18,3
