dissertation,name,this_url,language,word_frequency
蜂窝与D2D异构网络的干扰共存技术研究与实现,d2d,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_1,中文,4
蜂窝与D2D异构网络的干扰共存技术研究与实现,聚合等级,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_2,中文,3
蜂窝与D2D异构网络的干扰共存技术研究与实现,pdcch,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_3,中文,3
蜂窝与D2D异构网络的干扰共存技术研究与实现,资源,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_4,中文,2
蜂窝与D2D异构网络的干扰共存技术研究与实现,联合复用,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_5,中文,2
蜂窝与D2D异构网络的干扰共存技术研究与实现,pdcch解码,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_6,中文,2
蜂窝与D2D异构网络的干扰共存技术研究与实现,低聚合等级,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_7,中文,2
蜂窝与D2D异构网络的干扰共存技术研究与实现,干扰感知,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_8,中文,2
蜂窝与D2D异构网络的干扰共存技术研究与实现,盲解码,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_9,中文,2
蜂窝与D2D异构网络的干扰共存技术研究与实现,lte下行信道,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_10,中文,2
蜂窝与D2D异构网络的干扰共存技术研究与实现,蜂窝系统,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_11,中文,2
蜂窝与D2D异构网络的干扰共存技术研究与实现,干扰共存,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_12,中文,2
蜂窝与D2D异构网络的干扰共存技术研究与实现,device,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_13,中文,2
蜂窝与D2D异构网络的干扰共存技术研究与实现,lte系统环境,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_14,中文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,d2d资源分配场,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_15,中文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,单独复用问,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_16,中文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,单独复用,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_17,中文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,时间复杂度,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_18,中文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,贪心算法,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_19,中文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,复用,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_20,中文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,迭代算法,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_21,中文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,滑动窗,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_22,中文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,动态去噪,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_23,中文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,虚子载波频率响应,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_24,中文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,virtualcarrierfrequency,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_25,中文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,ponse,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_26,中文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,dft信道,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_27,中文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,计算法,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_28,中文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,仿真,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_29,中文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,低速信道,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_30,中文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,性能,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_31,中文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,累积度量,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_32,中文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,盲解码算法,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_33,中文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,干扰算法,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_34,中文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,信号质量,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_35,中文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,适应,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_36,中文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,pdcch盲解码技术,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_37,中文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,干扰,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_38,中文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,信噪比,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_39,中文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,物理下行控制信道,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_40,中文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,physical,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_41,中文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,downlinkcontrolchannel,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_42,中文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,干扰控制,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_43,中文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,资源分配算法,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_44,中文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,优化算法,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_45,中文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,移动通信,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_46,中文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,移动互联网,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_47,中文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,移动平台,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_48,中文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,流量,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_49,中文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,移动通信系统基站,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_50,中文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,承载能力,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_51,中文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,吞吐量,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_52,中文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,基站,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_53,中文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,负荷,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_54,中文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,网络,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_55,中文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,吞吐,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_56,中文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,设备直通通信,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_57,中文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,to,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_58,中文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,lte-advanced标准,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_59,中文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,近场通信,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_60,中文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,新干扰,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_61,中文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,异构网络,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_62,中文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,d2d通信,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_63,中文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,int,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_64,英文,2
蜂窝与D2D异构网络的干扰共存技术研究与实现,amathematic,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_65,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,del,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_66,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,nter,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_67,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,table,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_68,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,tems,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_69,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,nthethe,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_70,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,ves,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_71,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,timals,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_72,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,ut,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_73,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,ble,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_74,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,asuboptima,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_75,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,dysolution,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_76,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,thantheoptima,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_77,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,algorithmbase,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_78,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,basedontheviterbipathmetricdominance,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_79,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,linddecode,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_80,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,thm,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_81,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,techno,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_82,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,istence,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_83,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,d2dheterogeneousnet,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_84,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,ti,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_85,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,evers,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_86,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,mobilecommunication,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_87,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,obile,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_88,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,internetera,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_89,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,nettrafficcomes,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_90,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,mobile,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_91,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,applications,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_92,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,tinue,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_93,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,obecome,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_94,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,heavier,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_95,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,ry,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_96,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,capacity,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_97,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,rough,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_98,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,cellularbasestation,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_99,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,vice,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_100,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,communication,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_101,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,sbeenintroduce,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_102,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,ntolte,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_103,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,standard,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_104,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,ectiveway,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_105,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,vebasestation,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_106,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,crea,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_107,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,otalthrough,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_108,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,putinnetwork,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_109,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,asolution,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_110,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,roximitycommunication,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_111,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,generation,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_112,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,mobilecommunications,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_113,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,ewnew,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_114,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,ds,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_115,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,intoltesystems,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_116,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,coexistencetechnology,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_117,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,akeypointinthere,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_118,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,d2dheterogeneousnetworks,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_119,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,mentation,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_120,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,ference,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_121,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,existence,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_122,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,inheterogeneous,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_123,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,cellular,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_124,英文,1
蜂窝与D2D异构网络的干扰共存技术研究与实现,andd2dnet,蜂窝与D2D异构网络的干扰共存技术研究与实现_摘要_125,英文,1
