dissertation,name,this_url,language,word_frequency
认知车联网中的毫米波频谱感知算法研究,毫米波频谱感知算法,认知车联网中的毫米波频谱感知算法研究_摘要_1,中文,7
认知车联网中的毫米波频谱感知算法研究,车联网,认知车联网中的毫米波频谱感知算法研究_摘要_2,中文,6
认知车联网中的毫米波频谱感知算法研究,合作用户,认知车联网中的毫米波频谱感知算法研究_摘要_3,中文,5
认知车联网中的毫米波频谱感知算法研究,检测概率,认知车联网中的毫米波频谱感知算法研究_摘要_4,中文,4
认知车联网中的毫米波频谱感知算法研究,信噪比,认知车联网中的毫米波频谱感知算法研究_摘要_5,中文,3
认知车联网中的毫米波频谱感知算法研究,性能,认知车联网中的毫米波频谱感知算法研究_摘要_6,中文,3
认知车联网中的毫米波频谱感知算法研究,移动性,认知车联网中的毫米波频谱感知算法研究_摘要_7,中文,3
认知车联网中的毫米波频谱感知算法研究,本地感知,认知车联网中的毫米波频谱感知算法研究_摘要_8,中文,3
认知车联网中的毫米波频谱感知算法研究,d-s,认知车联网中的毫米波频谱感知算法研究_摘要_9,中文,3
认知车联网中的毫米波频谱感知算法研究,毫米波,认知车联网中的毫米波频谱感知算法研究_摘要_10,中文,3
认知车联网中的毫米波频谱感知算法研究,合作频谱感知算法,认知车联网中的毫米波频谱感知算法研究_摘要_11,中文,2
认知车联网中的毫米波频谱感知算法研究,群移动模式,认知车联网中的毫米波频谱感知算法研究_摘要_12,中文,2
认知车联网中的毫米波频谱感知算法研究,仿真场,认知车联网中的毫米波频谱感知算法研究_摘要_13,中文,2
认知车联网中的毫米波频谱感知算法研究,检验统计量,认知车联网中的毫米波频谱感知算法研究_摘要_14,中文,2
认知车联网中的毫米波频谱感知算法研究,毫米波信号,认知车联网中的毫米波频谱感知算法研究_摘要_15,中文,2
认知车联网中的毫米波频谱感知算法研究,车辆,认知车联网中的毫米波频谱感知算法研究_摘要_16,中文,2
认知车联网中的毫米波频谱感知算法研究,数据速率,认知车联网中的毫米波频谱感知算法研究_摘要_17,中文,2
认知车联网中的毫米波频谱感知算法研究,带宽,认知车联网中的毫米波频谱感知算法研究_摘要_18,中文,2
认知车联网中的毫米波频谱感知算法研究,毫米波通信,认知车联网中的毫米波频谱感知算法研究_摘要_19,中文,2
认知车联网中的毫米波频谱感知算法研究,频谱资源,认知车联网中的毫米波频谱感知算法研究_摘要_20,中文,2
认知车联网中的毫米波频谱感知算法研究,认知用户,认知车联网中的毫米波频谱感知算法研究_摘要_21,中文,1
认知车联网中的毫米波频谱感知算法研究,感知信号,认知车联网中的毫米波频谱感知算法研究_摘要_22,中文,1
认知车联网中的毫米波频谱感知算法研究,感知结,认知车联网中的毫米波频谱感知算法研究_摘要_23,中文,1
认知车联网中的毫米波频谱感知算法研究,自适应遗传算法,认知车联网中的毫米波频谱感知算法研究_摘要_24,中文,1
认知车联网中的毫米波频谱感知算法研究,噪声,认知车联网中的毫米波频谱感知算法研究_摘要_25,中文,1
认知车联网中的毫米波频谱感知算法研究,干扰,认知车联网中的毫米波频谱感知算法研究_摘要_26,中文,1
认知车联网中的毫米波频谱感知算法研究,融合中心,认知车联网中的毫米波频谱感知算法研究_摘要_27,中文,1
认知车联网中的毫米波频谱感知算法研究,d-s融合,认知车联网中的毫米波频谱感知算法研究_摘要_28,中文,1
认知车联网中的毫米波频谱感知算法研究,作用户,认知车联网中的毫米波频谱感知算法研究_摘要_29,中文,1
认知车联网中的毫米波频谱感知算法研究,波束成形技术,认知车联网中的毫米波频谱感知算法研究_摘要_30,中文,1
认知车联网中的毫米波频谱感知算法研究,干扰-,认知车联网中的毫米波频谱感知算法研究_摘要_31,中文,1
认知车联网中的毫米波频谱感知算法研究,噪声受限,认知车联网中的毫米波频谱感知算法研究_摘要_32,中文,1
认知车联网中的毫米波频谱感知算法研究,接收信号,认知车联网中的毫米波频谱感知算法研究_摘要_33,中文,1
认知车联网中的毫米波频谱感知算法研究,频谱感知二元假设,认知车联网中的毫米波频谱感知算法研究_摘要_34,中文,1
认知车联网中的毫米波频谱感知算法研究,似然比,认知车联网中的毫米波频谱感知算法研究_摘要_35,中文,1
