parent_url,parent_name,this_url,name,level,word_frequency
面向智能设备的轻量化环境感知和理解算法研究_2级_14,实验验证与结果分析,面向智能设备的轻量化环境感知和理解算法研究_知识点_1,精度,4,17
面向智能设备的轻量化环境感知和理解算法研究_2级_14,实验验证与结果分析,面向智能设备的轻量化环境感知和理解算法研究_知识点_2,数据集,4,17
面向智能设备的轻量化环境感知和理解算法研究_2级_14,实验验证与结果分析,面向智能设备的轻量化环境感知和理解算法研究_知识点_3,计算量,4,11
面向智能设备的轻量化环境感知和理解算法研究_2级_14,实验验证与结果分析,面向智能设备的轻量化环境感知和理解算法研究_知识点_4,视频样本,4,9
面向智能设备的轻量化环境感知和理解算法研究_2级_14,实验验证与结果分析,面向智能设备的轻量化环境感知和理解算法研究_知识点_5,视频,4,5
面向智能设备的轻量化环境感知和理解算法研究_2级_14,实验验证与结果分析,面向智能设备的轻量化环境感知和理解算法研究_知识点_6,测试集,4,5
面向智能设备的轻量化环境感知和理解算法研究_2级_14,实验验证与结果分析,面向智能设备的轻量化环境感知和理解算法研究_知识点_7,somethingsomethingv2,4,5
面向智能设备的轻量化环境感知和理解算法研究_2级_14,实验验证与结果分析,面向智能设备的轻量化环境感知和理解算法研究_知识点_8,et,4,4
面向智能设备的轻量化环境感知和理解算法研究_2级_14,实验验证与结果分析,面向智能设备的轻量化环境感知和理解算法研究_知识点_9,图像,4,4
面向智能设备的轻量化环境感知和理解算法研究_2级_14,实验验证与结果分析,面向智能设备的轻量化环境感知和理解算法研究_知识点_10,采样数,4,4
面向智能设备的轻量化环境感知和理解算法研究_2级_14,实验验证与结果分析,面向智能设备的轻量化环境感知和理解算法研究_知识点_11,参数量,4,4
面向智能设备的轻量化环境感知和理解算法研究_2级_14,实验验证与结果分析,面向智能设备的轻量化环境感知和理解算法研究_知识点_12,算法模型,4,4
面向智能设备的轻量化环境感知和理解算法研究_2级_14,实验验证与结果分析,面向智能设备的轻量化环境感知和理解算法研究_知识点_13,训练集,4,4
面向智能设备的轻量化环境感知和理解算法研究_2级_14,实验验证与结果分析,面向智能设备的轻量化环境感知和理解算法研究_知识点_14,3d卷积神经网络,4,3
面向智能设备的轻量化环境感知和理解算法研究_2级_14,实验验证与结果分析,面向智能设备的轻量化环境感知和理解算法研究_知识点_15,学习率,4,3
面向智能设备的轻量化环境感知和理解算法研究_2级_14,实验验证与结果分析,面向智能设备的轻量化环境感知和理解算法研究_知识点_16,jester数据集,4,3
面向智能设备的轻量化环境感知和理解算法研究_2级_14,实验验证与结果分析,面向智能设备的轻量化环境感知和理解算法研究_知识点_17,验证集,4,3
面向智能设备的轻量化环境感知和理解算法研究_2级_14,实验验证与结果分析,面向智能设备的轻量化环境感知和理解算法研究_知识点_18,梯度,4,3
面向智能设备的轻量化环境感知和理解算法研究_2级_14,实验验证与结果分析,面向智能设备的轻量化环境感知和理解算法研究_知识点_19,视频数据,4,3
面向智能设备的轻量化环境感知和理解算法研究_2级_14,实验验证与结果分析,面向智能设备的轻量化环境感知和理解算法研究_知识点_20,性能,4,2
面向智能设备的轻量化环境感知和理解算法研究_2级_14,实验验证与结果分析,面向智能设备的轻量化环境感知和理解算法研究_知识点_21,网络参数,4,2
面向智能设备的轻量化环境感知和理解算法研究_2级_14,实验验证与结果分析,面向智能设备的轻量化环境感知和理解算法研究_知识点_22,数据,4,2
面向智能设备的轻量化环境感知和理解算法研究_2级_14,实验验证与结果分析,面向智能设备的轻量化环境感知和理解算法研究_知识点_23,ucf-101,4,2
面向智能设备的轻量化环境感知和理解算法研究_2级_14,实验验证与结果分析,面向智能设备的轻量化环境感知和理解算法研究_知识点_24,mobilenetv2,4,2
面向智能设备的轻量化环境感知和理解算法研究_2级_14,实验验证与结果分析,面向智能设备的轻量化环境感知和理解算法研究_知识点_25,squeezenet,4,2
面向智能设备的轻量化环境感知和理解算法研究_2级_14,实验验证与结果分析,面向智能设备的轻量化环境感知和理解算法研究_知识点_26,模型,4,2
面向智能设备的轻量化环境感知和理解算法研究_2级_14,实验验证与结果分析,面向智能设备的轻量化环境感知和理解算法研究_知识点_27,卷积神经网络,4,2
面向智能设备的轻量化环境感知和理解算法研究_2级_14,实验验证与结果分析,面向智能设备的轻量化环境感知和理解算法研究_知识点_28,采样率,4,2
面向智能设备的轻量化环境感知和理解算法研究_2级_14,实验验证与结果分析,面向智能设备的轻量化环境感知和理解算法研究_知识点_29,手势类,4,2
面向智能设备的轻量化环境感知和理解算法研究_2级_14,实验验证与结果分析,面向智能设备的轻量化环境感知和理解算法研究_知识点_30,3d卷积神经网络模型,4,2
面向智能设备的轻量化环境感知和理解算法研究_2级_14,实验验证与结果分析,面向智能设备的轻量化环境感知和理解算法研究_知识点_31,采样,4,2
面向智能设备的轻量化环境感知和理解算法研究_2级_14,实验验证与结果分析,面向智能设备的轻量化环境感知和理解算法研究_知识点_32,学习率衰减,4,2
面向智能设备的轻量化环境感知和理解算法研究_2级_14,实验验证与结果分析,面向智能设备的轻量化环境感知和理解算法研究_知识点_33,batchsize,4,2
面向智能设备的轻量化环境感知和理解算法研究_2级_14,实验验证与结果分析,面向智能设备的轻量化环境感知和理解算法研究_知识点_34,数据分布,4,2
面向智能设备的轻量化环境感知和理解算法研究_2级_14,实验验证与结果分析,面向智能设备的轻量化环境感知和理解算法研究_知识点_35,迁移学习,4,2
面向智能设备的轻量化环境感知和理解算法研究_2级_14,实验验证与结果分析,面向智能设备的轻量化环境感知和理解算法研究_知识点_36,动作,4,2
面向智能设备的轻量化环境感知和理解算法研究_2级_14,实验验证与结果分析,面向智能设备的轻量化环境感知和理解算法研究_知识点_37,lenet,4,1
面向智能设备的轻量化环境感知和理解算法研究_2级_14,实验验证与结果分析,面向智能设备的轻量化环境感知和理解算法研究_知识点_38,算法性能,4,1
面向智能设备的轻量化环境感知和理解算法研究_2级_14,实验验证与结果分析,面向智能设备的轻量化环境感知和理解算法研究_知识点_39,学习率衰减系数,4,1
面向智能设备的轻量化环境感知和理解算法研究_2级_14,实验验证与结果分析,面向智能设备的轻量化环境感知和理解算法研究_知识点_40,微调,4,1
面向智能设备的轻量化环境感知和理解算法研究_2级_14,实验验证与结果分析,面向智能设备的轻量化环境感知和理解算法研究_知识点_41,卷积层,4,1
面向智能设备的轻量化环境感知和理解算法研究_2级_14,实验验证与结果分析,面向智能设备的轻量化环境感知和理解算法研究_知识点_42,迁移学习能力,4,1
面向智能设备的轻量化环境感知和理解算法研究_2级_14,实验验证与结果分析,面向智能设备的轻量化环境感知和理解算法研究_知识点_43,3d卷积网络,4,1
面向智能设备的轻量化环境感知和理解算法研究_2级_14,实验验证与结果分析,面向智能设备的轻量化环境感知和理解算法研究_知识点_44,基准数据集,4,1
面向智能设备的轻量化环境感知和理解算法研究_2级_14,实验验证与结果分析,面向智能设备的轻量化环境感知和理解算法研究_知识点_45,视频动作行为识别,4,1
