parent_url,parent_name,this_url,name,level
动态虚拟网络的映射算法研究_1级_1,绪论1,动态虚拟网络的映射算法研究_2级_1,研究背景与意义1,2
动态虚拟网络的映射算法研究_1级_1,绪论1,动态虚拟网络的映射算法研究_2级_2,论文主要贡献2,2
动态虚拟网络的映射算法研究_1级_1,绪论1,动态虚拟网络的映射算法研究_2级_3,论文组织结构3,2
动态虚拟网络的映射算法研究_1级_1,绪论1,动态虚拟网络的映射算法研究_2级_4,本章小结4,2
动态虚拟网络的映射算法研究_1级_2,虚拟网络映射问题综述5,动态虚拟网络的映射算法研究_2级_5,网络虚拟化5,2
动态虚拟网络的映射算法研究_1级_2,虚拟网络映射问题综述5,动态虚拟网络的映射算法研究_2级_6,虚拟网络映射问题8,2
动态虚拟网络的映射算法研究_1级_2,虚拟网络映射问题综述5,动态虚拟网络的映射算法研究_2级_7,虚拟网络映射算法分类12,2
动态虚拟网络的映射算法研究_1级_2,虚拟网络映射问题综述5,动态虚拟网络的映射算法研究_2级_8,本章小结15,2
动态虚拟网络的映射算法研究_1级_3,基于粒子群思想的元胞遗传虚拟网络映射算法17,动态虚拟网络的映射算法研究_2级_9,虚拟网络映射的相关理论研究17,2
动态虚拟网络的映射算法研究_1级_3,基于粒子群思想的元胞遗传虚拟网络映射算法17,动态虚拟网络的映射算法研究_2级_10,基于粒子群思想的元胞遗传虚拟网络映射算法设计23,2
动态虚拟网络的映射算法研究_1级_3,基于粒子群思想的元胞遗传虚拟网络映射算法17,动态虚拟网络的映射算法研究_2级_11,算法仿真及分析33,2
动态虚拟网络的映射算法研究_1级_3,基于粒子群思想的元胞遗传虚拟网络映射算法17,动态虚拟网络的映射算法研究_2级_12,本章小结39,2
动态虚拟网络的映射算法研究_1级_4,基于节点重要性的虚拟网络重映射算法41,动态虚拟网络的映射算法研究_2级_13,节点重要性的相关理论研究41,2
动态虚拟网络的映射算法研究_1级_4,基于节点重要性的虚拟网络重映射算法41,动态虚拟网络的映射算法研究_2级_14,综合多维度属性的节点重要性评价指标设计45,2
动态虚拟网络的映射算法研究_1级_4,基于节点重要性的虚拟网络重映射算法41,动态虚拟网络的映射算法研究_2级_15,基于节点重要性的虚拟网络重映射算法设计50,2
动态虚拟网络的映射算法研究_1级_4,基于节点重要性的虚拟网络重映射算法41,动态虚拟网络的映射算法研究_2级_16,算法仿真及分析57,2
动态虚拟网络的映射算法研究_1级_4,基于节点重要性的虚拟网络重映射算法41,动态虚拟网络的映射算法研究_2级_17,本章小结62,2
动态虚拟网络的映射算法研究_1级_5,总结与展望63,动态虚拟网络的映射算法研究_2级_18,工作总结63,2
动态虚拟网络的映射算法研究_1级_5,总结与展望63,动态虚拟网络的映射算法研究_2级_19,未来工作展望64,2
