dissertation,name,this_url,language,word_frequency
面向5G的空间耦合技术研究,ldpc码,面向5G的空间耦合技术研究_摘要_1,中文,12
面向5G的空间耦合技术研究,空间耦合,面向5G的空间耦合技术研究_摘要_2,中文,7
面向5G的空间耦合技术研究,速率,面向5G的空间耦合技术研究_摘要_3,中文,4
面向5G的空间耦合技术研究,空间耦合ldpc码,面向5G的空间耦合技术研究_摘要_4,中文,3
面向5G的空间耦合技术研究,有限码长空间,面向5G的空间耦合技术研究_摘要_5,中文,2
面向5G的空间耦合技术研究,编码,面向5G的空间耦合技术研究_摘要_6,中文,2
面向5G的空间耦合技术研究,迭代编码,面向5G的空间耦合技术研究_摘要_7,中文,2
面向5G的空间耦合技术研究,容量,面向5G的空间耦合技术研究_摘要_8,中文,2
面向5G的空间耦合技术研究,低复杂度迭代编码,面向5G的空间耦合技术研究_摘要_9,中文,1
面向5G的空间耦合技术研究,有限码长空间耦合,面向5G的空间耦合技术研究_摘要_10,中文,1
面向5G的空间耦合技术研究,低复杂度,面向5G的空间耦合技术研究_摘要_11,中文,1
面向5G的空间耦合技术研究,低延时终止,面向5G的空间耦合技术研究_摘要_12,中文,1
面向5G的空间耦合技术研究,编码复杂度,面向5G的空间耦合技术研究_摘要_13,中文,1
面向5G的空间耦合技术研究,5g通信系统,面向5G的空间耦合技术研究_摘要_14,中文,1
面向5G的空间耦合技术研究,复杂度,面向5G的空间耦合技术研究_摘要_15,中文,1
面向5G的空间耦合技术研究,低延时,面向5G的空间耦合技术研究_摘要_16,中文,1
面向5G的空间耦合技术研究,编码算法,面向5G的空间耦合技术研究_摘要_17,中文,1
面向5G的空间耦合技术研究,迭代,面向5G的空间耦合技术研究_摘要_18,中文,1
面向5G的空间耦合技术研究,编码空间,面向5G的空间耦合技术研究_摘要_19,中文,1
面向5G的空间耦合技术研究,尾部结构,面向5G的空间耦合技术研究_摘要_20,中文,1
面向5G的空间耦合技术研究,速率空间,面向5G的空间耦合技术研究_摘要_21,中文,1
面向5G的空间耦合技术研究,编码速率,面向5G的空间耦合技术研究_摘要_22,中文,1
面向5G的空间耦合技术研究,密度演,面向5G的空间耦合技术研究_摘要_23,中文,1
面向5G的空间耦合技术研究,性能,面向5G的空间耦合技术研究_摘要_24,中文,1
面向5G的空间耦合技术研究,二进制擦除信道,面向5G的空间耦合技术研究_摘要_25,中文,1
面向5G的空间耦合技术研究,bec,面向5G的空间耦合技术研究_摘要_26,中文,1
面向5G的空间耦合技术研究,性能仿真,面向5G的空间耦合技术研究_摘要_27,中文,1
面向5G的空间耦合技术研究,低复杂度编译码,面向5G的空间耦合技术研究_摘要_28,中文,1
面向5G的空间耦合技术研究,校验矩阵结构,面向5G的空间耦合技术研究_摘要_29,中文,1
面向5G的空间耦合技术研究,低复杂度迭代编码算法,面向5G的空间耦合技术研究_摘要_30,中文,1
面向5G的空间耦合技术研究,迭代编码算法,面向5G的空间耦合技术研究_摘要_31,中文,1
面向5G的空间耦合技术研究,寄存器,面向5G的空间耦合技术研究_摘要_32,中文,1
面向5G的空间耦合技术研究,算复杂度,面向5G的空间耦合技术研究_摘要_33,中文,1
面向5G的空间耦合技术研究,尾比特,面向5G的空间耦合技术研究_摘要_34,中文,1
面向5G的空间耦合技术研究,点空间耦合ldpc码,面向5G的空间耦合技术研究_摘要_35,中文,1
面向5G的空间耦合技术研究,移动通信技术,面向5G的空间耦合技术研究_摘要_36,中文,1
