dissertation,name,this_url,language,word_frequency
多经信道环境下LTE及LT...-A系统中的多普勒频偏估计,频偏估计算法,多经信道环境下LTE及LT...-A系统中的多普勒频偏估计_摘要_1,中文,3
多经信道环境下LTE及LT...-A系统中的多普勒频偏估计,ofdm系统,多经信道环境下LTE及LT...-A系统中的多普勒频偏估计_摘要_2,中文,3
多经信道环境下LTE及LT...-A系统中的多普勒频偏估计,高速移动环境,多经信道环境下LTE及LT...-A系统中的多普勒频偏估计_摘要_3,中文,3
多经信道环境下LTE及LT...-A系统中的多普勒频偏估计,信道,多经信道环境下LTE及LT...-A系统中的多普勒频偏估计_摘要_4,中文,2
多经信道环境下LTE及LT...-A系统中的多普勒频偏估计,频偏,多经信道环境下LTE及LT...-A系统中的多普勒频偏估计_摘要_5,中文,2
多经信道环境下LTE及LT...-A系统中的多普勒频偏估计,下行链路,多经信道环境下LTE及LT...-A系统中的多普勒频偏估计_摘要_6,中文,2
多经信道环境下LTE及LT...-A系统中的多普勒频偏估计,频率偏移,多经信道环境下LTE及LT...-A系统中的多普勒频偏估计_摘要_7,中文,2
多经信道环境下LTE及LT...-A系统中的多普勒频偏估计,低速,多经信道环境下LTE及LT...-A系统中的多普勒频偏估计_摘要_8,中文,2
多经信道环境下LTE及LT...-A系统中的多普勒频偏估计,载波频率,多经信道环境下LTE及LT...-A系统中的多普勒频偏估计_摘要_9,中文,1
多经信道环境下LTE及LT...-A系统中的多普勒频偏估计,模型参数,多经信道环境下LTE及LT...-A系统中的多普勒频偏估计_摘要_10,中文,1
多经信道环境下LTE及LT...-A系统中的多普勒频偏估计,频域补偿,多经信道环境下LTE及LT...-A系统中的多普勒频偏估计_摘要_11,中文,1
多经信道环境下LTE及LT...-A系统中的多普勒频偏估计,传输符号,多经信道环境下LTE及LT...-A系统中的多普勒频偏估计_摘要_12,中文,1
多经信道环境下LTE及LT...-A系统中的多普勒频偏估计,导频,多经信道环境下LTE及LT...-A系统中的多普勒频偏估计_摘要_13,中文,1
多经信道环境下LTE及LT...-A系统中的多普勒频偏估计,接收端,多经信道环境下LTE及LT...-A系统中的多普勒频偏估计_摘要_14,中文,1
多经信道环境下LTE及LT...-A系统中的多普勒频偏估计,导频序列,多经信道环境下LTE及LT...-A系统中的多普勒频偏估计_摘要_15,中文,1
多经信道环境下LTE及LT...-A系统中的多普勒频偏估计,频偏估计,多经信道环境下LTE及LT...-A系统中的多普勒频偏估计_摘要_16,中文,1
多经信道环境下LTE及LT...-A系统中的多普勒频偏估计,s&c算法,多经信道环境下LTE及LT...-A系统中的多普勒频偏估计_摘要_17,中文,1
